campaign_id,campaign_name,platform,month,impressions,clicks,conversions,spend,revenue_generated,roas
810016,Flipkart Campaign 10015,Instagram,2025-09,466365,8846,3119,225755,5732722,25.39
810017,Flipkart Campaign 10016,Instagram,2024-07,698459,24749,3005,368106,6448730,17.52
810018,Flipkart Campaign 10017,Google,2024-05,306338,39827,3168,111510,5990688,53.72
810019,Flipkart Campaign 10018,Instagram,2024-04,114437,26663,2541,71206,4881261,68.55
810020,Flipkart Campaign 10019,Instagram,2024-02,178259,11826,394,55006,684378,12.44
810021,Flipkart Campaign 10020,Google,2025-04,594197,26734,2684,97103,4962716,51.11
810022,Flipkart Campaign 10021,Google,2024-09,232715,14044,1589,112948,2394623,21.2
810023,Flipkart Campaign 10022,Instagram,2024-10,460135,7953,403,323646,773760,2.39
810024,Flipkart Campaign 10023,Google,2024-09,740820,8357,278,96770,418668,4.33
810025,Flipkart Campaign 10024,Google,2025-08,387469,38590,2521,258993,4303347,16.62
810026,Flipkart Campaign 10025,Google,2025-03,426047,38640,2184,166965,4442256,26.61
810027,Flipkart Campaign 10026,Facebook,2025-07,680075,15702,1962,292825,1791306,6.12
810028,Flipkart Campaign 10027,Facebook,2025-01,434692,4523,1603,181755,3348667,18.42
810029,Flipkart Campaign 10028,Instagram,2025-11,164921,8107,1067,38223,2138268,55.94
810030,Flipkart Campaign 10029,Instagram,2024-04,147465,30877,400,254931,423600,1.66
810031,Flipkart Campaign 10030,Facebook,2025-11,157805,17002,2917,126763,5131003,40.48
810032,Flipkart Campaign 10031,Facebook,2025-01,524205,12634,919,144040,1354606,9.4
810033,Flipkart Campaign 10032,Facebook,2025-11,570988,4691,999,367291,1615383,4.4
810034,Flipkart Campaign 10033,Instagram,2025-07,665230,1210,900,251948,1377000,5.47
810035,Flipkart Campaign 10034,Google,2024-08,441033,28874,854,266447,1357860,5.1
810036,Flipkart Campaign 10035,Instagram,2025-04,347789,16617,3472,325852,3225488,9.9
810037,Flipkart Campaign 10036,Google,2024-07,300512,15171,1914,133345,3525588,26.44
810038,Flipkart Campaign 10037,Google,2024-07,505010,22904,189,160421,179928,1.12
810039,Flipkart Campaign 10038,Facebook,2025-09,98306,19871,597,353876,734310,2.08
810040,Flipkart Campaign 10039,Google,2024-01,28473,22602,2097,241315,2898054,12.01
810041,Flipkart Campaign 10040,Instagram,2025-02,586578,33757,2528,398962,4183840,10.49
810042,Flipkart Campaign 10041,Instagram,2025-02,496012,21326,1638,263276,3421782,13.0
810043,Flipkart Campaign 10042,Google,2025-12,544129,39424,3234,97254,4530834,46.59
810044,Flipkart Campaign 10043,Facebook,2024-06,21945,36864,3268,177709,5787628,32.57
810045,Flipkart Campaign 10044,Facebook,2025-08,380963,39923,3233,388663,6178263,15.9
810046,Flipkart Campaign 10045,Google,2025-03,745580,15009,3367,228098,6501677,28.5
810047,Flipkart Campaign 10046,Facebook,2025-09,258971,20274,2655,50522,4431195,87.71
810048,Flipkart Campaign 10047,Google,2025-05,471170,5052,999,142596,1540458,10.8
810049,Flipkart Campaign 10048,Google,2025-10,482404,14419,1482,58483,2276352,38.92
810050,Flipkart Campaign 10049,Facebook,2025-09,244904,9642,535,245844,767190,3.12
810051,Flipkart Campaign 10050,Facebook,2024-10,172806,2529,436,40294,790468,19.62
810052,Flipkart Campaign 10051,Google,2025-03,314691,1077,1099,272094,2173822,7.99
810053,Flipkart Campaign 10052,Facebook,2024-09,711831,20290,1972,345319,2526132,7.32
810054,Flipkart Campaign 10053,Instagram,2024-09,363249,23327,2516,309476,5089868,16.45
810055,Flipkart Campaign 10054,Instagram,2024-11,418384,6673,1104,115260,1191216,10.34
810056,Flipkart Campaign 10055,Google,2025-06,41528,11359,3371,330142,3397968,10.29
810057,Flipkart Campaign 10056,Instagram,2025-11,651283,35247,977,302290,1112803,3.68
810058,Flipkart Campaign 10057,Instagram,2025-06,576725,12109,2268,280756,3955392,14.09
810059,Flipkart Campaign 10058,Google,2024-01,306216,25676,2796,109774,4898592,44.62
810060,Flipkart Campaign 10059,Google,2025-01,310315,24664,3087,177770,6198696,34.87
810061,Flipkart Campaign 10060,Google,2024-08,168494,9848,923,382402,1493414,3.91
810062,Flipkart Campaign 10061,Google,2024-02,434103,38900,3312,33250,7031376,211.47
810063,Flipkart Campaign 10062,Facebook,2025-10,408443,30497,720,319753,993600,3.11
810064,Flipkart Campaign 10063,Instagram,2024-04,172849,34096,908,388880,935240,2.4
810065,Flipkart Campaign 10064,Facebook,2024-01,723634,28954,2630,240005,5675540,23.65
810066,Flipkart Campaign 10065,Facebook,2025-01,35773,33544,1083,205157,2238561,10.91
810067,Flipkart Campaign 10066,Facebook,2025-04,595209,29109,2812,157419,5742104,36.48
810068,Flipkart Campaign 10067,Google,2024-07,361785,9778,2302,194823,2272074,11.66
810069,Flipkart Campaign 10068,Facebook,2025-07,305339,4512,2194,379150,2055778,5.42
810070,Flipkart Campaign 10069,Facebook,2024-09,169334,38171,2699,55013,3778600,68.69
810071,Flipkart Campaign 10070,Google,2025-09,780832,17098,542,234509,1048228,4.47
810072,Flipkart Campaign 10071,Facebook,2025-07,599535,8278,2695,158724,2662660,16.78
810073,Flipkart Campaign 10072,Instagram,2024-05,330507,34612,3170,76799,6729910,87.63
810074,Flipkart Campaign 10073,Instagram,2024-03,342734,18718,3316,94723,5159696,54.47
810075,Flipkart Campaign 10074,Instagram,2024-12,145938,36318,1427,79159,1689568,21.34
810076,Flipkart Campaign 10075,Google,2024-02,311911,10441,2279,266895,4197918,15.73
810077,Flipkart Campaign 10076,Instagram,2024-05,783551,13719,668,172500,1183696,6.86
810078,Flipkart Campaign 10077,Google,2024-09,455419,11351,2389,122596,3392380,27.67
810079,Flipkart Campaign 10078,Instagram,2025-10,690258,8227,1272,140221,1175328,8.38
810080,Flipkart Campaign 10079,Instagram,2024-05,534827,16135,2141,161235,3950145,24.5
810081,Flipkart Campaign 10080,Google,2025-01,316539,27859,624,100181,1168128,11.66
810082,Flipkart Campaign 10081,Facebook,2024-09,44679,29313,3318,248795,3978282,15.99
810083,Flipkart Campaign 10082,Facebook,2025-11,331102,26245,1316,297033,1344952,4.53
810084,Flipkart Campaign 10083,Instagram,2024-05,331761,32769,1400,87618,1547000,17.66
810085,Flipkart Campaign 10084,Google,2024-07,46790,12262,1365,254857,1777230,6.97
810086,Flipkart Campaign 10085,Google,2025-04,581517,34694,1760,138597,2208800,15.94
810087,Flipkart Campaign 10086,Facebook,2024-01,198431,28829,1973,103243,1880269,18.21
810088,Flipkart Campaign 10087,Instagram,2025-06,406775,11522,2468,263743,3706936,14.06
810089,Flipkart Campaign 10088,Facebook,2024-08,271385,30052,848,328539,1653600,5.03
810090,Flipkart Campaign 10089,Google,2025-01,140079,31628,3113,48994,2879525,58.77
810091,Flipkart Campaign 10090,Instagram,2024-03,407135,4314,2386,42111,3285522,78.02
810092,Flipkart Campaign 10091,Google,2024-03,184600,2875,1466,350077,1980566,5.66
810093,Flipkart Campaign 10092,Facebook,2025-04,751509,2429,534,188699,917946,4.86
810094,Flipkart Campaign 10093,Google,2024-09,616181,10981,689,86777,1488929,17.16
810095,Flipkart Campaign 10094,Google,2025-03,184133,7793,2949,124475,4910085,39.45
810096,Flipkart Campaign 10095,Facebook,2024-07,603367,32808,3388,183559,6965728,37.95
810097,Flipkart Campaign 10096,Instagram,2025-07,726651,5997,2275,244554,4886700,19.98
810098,Flipkart Campaign 10097,Facebook,2025-07,644974,12492,722,82094,1524864,18.57
810099,Flipkart Campaign 10098,Instagram,2024-09,787140,1853,1715,80555,3251640,40.37
810100,Flipkart Campaign 10099,Instagram,2025-09,695268,2549,662,228690,1299506,5.68
810101,Flipkart Campaign 10100,Google,2025-07,221915,37027,1118,130226,1547312,11.88
810102,Flipkart Campaign 10101,Instagram,2024-11,730897,16534,2784,164119,4212192,25.67
810103,Flipkart Campaign 10102,Google,2025-05,736745,32381,2643,80345,5045487,62.8
810104,Flipkart Campaign 10103,Instagram,2025-11,223908,23978,2132,245389,4251208,17.32
810105,Flipkart Campaign 10104,Google,2025-10,437343,21062,1479,160490,2734671,17.04
810106,Flipkart Campaign 10105,Facebook,2025-09,611496,37588,1959,157802,3724059,23.6
810107,Flipkart Campaign 10106,Facebook,2024-09,702808,23650,1970,288332,4174430,14.48
810108,Flipkart Campaign 10107,Instagram,2025-09,126549,21126,107,214939,205975,0.96
810109,Flipkart Campaign 10108,Google,2024-01,750782,12943,340,304252,380120,1.25
810110,Flipkart Campaign 10109,Instagram,2024-01,343267,21435,924,52383,1919148,36.64
810111,Flipkart Campaign 10110,Google,2024-04,669473,31136,1217,51182,2570304,50.22
810112,Flipkart Campaign 10111,Instagram,2025-11,636528,5177,1663,321254,2590954,8.07
810113,Flipkart Campaign 10112,Instagram,2025-11,155418,20992,476,344759,644504,1.87
810114,Flipkart Campaign 10113,Google,2024-10,502441,35292,2112,86459,4407744,50.98
810115,Flipkart Campaign 10114,Instagram,2024-11,308813,31955,2466,354487,5205726,14.69
810116,Flipkart Campaign 10115,Google,2024-01,510694,22547,3298,342352,6203538,18.12
810117,Flipkart Campaign 10116,Facebook,2024-11,685243,28824,129,136601,165636,1.21
810118,Flipkart Campaign 10117,Instagram,2025-01,334438,21928,3115,135644,3990315,29.42
810119,Flipkart Campaign 10118,Google,2024-01,456301,30804,446,66244,491046,7.41
810120,Flipkart Campaign 10119,Facebook,2024-04,240580,29854,1017,383680,1193958,3.11
810121,Flipkart Campaign 10120,Google,2025-01,793760,30109,2670,262563,3593820,13.69
810122,Flipkart Campaign 10121,Google,2024-07,609080,14926,920,123082,1766400,14.35
810123,Flipkart Campaign 10122,Google,2025-07,577713,27953,718,195326,944170,4.83
810124,Flipkart Campaign 10123,Facebook,2024-05,388230,6840,2356,310136,3741328,12.06
810125,Flipkart Campaign 10124,Facebook,2024-02,729775,3983,1578,88017,1677414,19.06
810126,Flipkart Campaign 10125,Instagram,2025-10,33713,9177,3058,38800,5174136,133.35
810127,Flipkart Campaign 10126,Facebook,2024-08,684925,34847,2750,321832,5835500,18.13
810128,Flipkart Campaign 10127,Google,2025-11,354934,18527,1196,233600,2298712,9.84
810129,Flipkart Campaign 10128,Facebook,2025-05,70982,10383,1618,131569,2407584,18.3
810130,Flipkart Campaign 10129,Google,2024-08,21492,11064,1882,370524,3248332,8.77
810131,Flipkart Campaign 10130,Instagram,2024-11,33746,17329,2431,227494,2499068,10.99
810132,Flipkart Campaign 10131,Google,2024-05,650824,6221,111,259866,242979,0.94
810133,Flipkart Campaign 10132,Google,2025-09,272743,28007,328,70891,512664,7.23
810134,Flipkart Campaign 10133,Facebook,2024-06,247598,29667,822,194545,895980,4.61
810135,Flipkart Campaign 10134,Facebook,2025-12,350005,17307,516,210016,1017552,4.85
810136,Flipkart Campaign 10135,Facebook,2025-03,613242,27036,1585,273274,2367990,8.67
810137,Flipkart Campaign 10136,Facebook,2024-05,669686,12969,3117,33768,4862520,144.0
810138,Flipkart Campaign 10137,Instagram,2024-09,69207,20523,592,377115,939504,2.49
810139,Flipkart Campaign 10138,Google,2024-11,375371,22733,872,380170,1524256,4.01
810140,Flipkart Campaign 10139,Facebook,2024-06,101958,1535,1626,272785,2195100,8.05
810141,Flipkart Campaign 10140,Instagram,2025-11,53590,31715,851,65296,1667960,25.54
810142,Flipkart Campaign 10141,Facebook,2024-09,179752,22375,2464,227488,4252864,18.69
810143,Flipkart Campaign 10142,Instagram,2024-03,640865,23016,1493,384854,3138286,8.15
810144,Flipkart Campaign 10143,Facebook,2025-08,163351,11361,115,338686,127765,0.38
810145,Flipkart Campaign 10144,Facebook,2025-06,200630,19666,1849,272024,1697382,6.24
810146,Flipkart Campaign 10145,Facebook,2024-11,484937,27619,3245,284629,7080590,24.88
810147,Flipkart Campaign 10146,Facebook,2025-09,427299,23381,1564,40650,2264672,55.71
810148,Flipkart Campaign 10147,Google,2024-05,470425,15325,1057,281994,1010492,3.58
810149,Flipkart Campaign 10148,Google,2024-02,142954,15973,2905,217294,5958155,27.42
810150,Flipkart Campaign 10149,Instagram,2024-01,128359,15473,2573,78243,2380025,30.42
810151,Flipkart Campaign 10150,Facebook,2024-10,66943,15008,306,137032,285192,2.08
810152,Flipkart Campaign 10151,Facebook,2024-09,304606,23770,772,118611,1644360,13.86
810153,Flipkart Campaign 10152,Facebook,2025-12,494568,1371,1072,182225,1714128,9.41
810154,Flipkart Campaign 10153,Instagram,2024-04,511590,27019,2622,162824,4554414,27.97
810155,Flipkart Campaign 10154,Facebook,2024-04,459701,12667,834,118779,852348,7.18
810156,Flipkart Campaign 10155,Instagram,2025-12,655128,7176,453,260149,618345,2.38
810157,Flipkart Campaign 10156,Google,2025-12,236981,35613,804,296143,760584,2.57
810158,Flipkart Campaign 10157,Facebook,2025-06,63970,4615,185,276508,329485,1.19
810159,Flipkart Campaign 10158,Facebook,2025-08,130652,29314,1168,304489,1955232,6.42
810160,Flipkart Campaign 10159,Facebook,2025-06,244952,33419,2352,129065,4370016,33.86
810161,Flipkart Campaign 10160,Facebook,2024-05,29501,4832,1628,290442,3142040,10.82
810162,Flipkart Campaign 10161,Google,2024-12,62900,28782,3145,35362,5138930,145.32
810163,Flipkart Campaign 10162,Facebook,2024-07,429137,21985,1019,381468,1869865,4.9
810164,Flipkart Campaign 10163,Instagram,2024-06,165921,24678,2117,378379,2521347,6.66
810165,Flipkart Campaign 10164,Instagram,2024-08,319669,10630,3165,366569,3503655,9.56
810166,Flipkart Campaign 10165,Facebook,2024-07,603086,17524,2608,301960,5714128,18.92
810167,Flipkart Campaign 10166,Google,2025-06,304364,12181,1277,298847,2465887,8.25
810168,Flipkart Campaign 10167,Facebook,2025-03,719825,27086,1713,312770,2855571,9.13
810169,Flipkart Campaign 10168,Facebook,2024-07,440625,35327,1977,211649,3853173,18.21
810170,Flipkart Campaign 10169,Instagram,2025-09,635580,5058,2765,95570,2944725,30.81
810171,Flipkart Campaign 10170,Google,2024-02,350270,16210,2631,263340,5677698,21.56
810172,Flipkart Campaign 10171,Google,2025-07,416368,39300,164,36536,293232,8.03
810173,Flipkart Campaign 10172,Facebook,2025-02,289709,1048,1688,328525,2403712,7.32
810174,Flipkart Campaign 10173,Instagram,2024-02,318513,31624,2270,186295,4623990,24.82
810175,Flipkart Campaign 10174,Facebook,2024-04,718710,23061,547,269553,965455,3.58
810176,Flipkart Campaign 10175,Facebook,2025-12,625928,27583,2473,275188,5237814,19.03
810177,Flipkart Campaign 10176,Facebook,2024-11,380979,30335,351,57037,606879,10.64
810178,Flipkart Campaign 10177,Google,2024-09,567438,10748,1024,185462,1704960,9.19
810179,Flipkart Campaign 10178,Instagram,2024-05,774159,35334,2057,37439,2429317,64.89
810180,Flipkart Campaign 10179,Google,2025-06,657998,21150,2282,320693,4463592,13.92
810181,Flipkart Campaign 10180,Google,2025-01,562483,37806,2562,360745,4229862,11.73
810182,Flipkart Campaign 10181,Facebook,2025-09,277618,30001,1734,391129,2401590,6.14
810183,Flipkart Campaign 10182,Instagram,2025-07,564099,27519,2448,125249,4230144,33.77
810184,Flipkart Campaign 10183,Instagram,2024-12,137693,18507,3455,239421,7155305,29.89
810185,Flipkart Campaign 10184,Facebook,2024-09,251735,3347,1485,398214,2579445,6.48
810186,Flipkart Campaign 10185,Instagram,2025-05,64797,23084,2158,115837,3806712,32.86
810187,Flipkart Campaign 10186,Instagram,2024-01,397109,30478,2033,349854,2648999,7.57
810188,Flipkart Campaign 10187,Instagram,2025-03,62266,9981,2886,175541,4611828,26.27
810189,Flipkart Campaign 10188,Google,2024-04,754488,39139,527,125037,523838,4.19
810190,Flipkart Campaign 10189,Instagram,2025-04,787085,5724,630,194757,1147230,5.89
810191,Flipkart Campaign 10190,Facebook,2024-08,659372,27142,819,376034,1375920,3.66
810192,Flipkart Campaign 10191,Instagram,2025-01,121939,2067,2681,180253,4225256,23.44
810193,Flipkart Campaign 10192,Google,2024-06,393876,16295,795,273864,1593975,5.82
810194,Flipkart Campaign 10193,Instagram,2024-02,749517,15207,3290,355542,5280450,14.85
810195,Flipkart Campaign 10194,Facebook,2024-12,743579,32217,2647,276220,3822268,13.84
810196,Flipkart Campaign 10195,Facebook,2024-01,123447,25917,975,318425,1414725,4.44
810197,Flipkart Campaign 10196,Instagram,2024-11,483171,2175,1785,176190,1883175,10.69
810198,Flipkart Campaign 10197,Facebook,2025-02,138585,10767,3166,217360,6328834,29.12
810199,Flipkart Campaign 10198,Google,2024-08,737928,5715,697,128741,1369605,10.64
810200,Flipkart Campaign 10199,Google,2025-02,407868,26185,1215,165144,2575800,15.6
810201,Flipkart Campaign 10200,Google,2025-10,790233,29290,2027,196551,2657397,13.52
810202,Flipkart Campaign 10201,Google,2024-08,598404,32660,471,357567,961782,2.69
810203,Flipkart Campaign 10202,Instagram,2025-12,524747,18796,2401,303521,3735956,12.31
810204,Flipkart Campaign 10203,Facebook,2024-09,618451,9024,1285,120430,2540445,21.09
810205,Flipkart Campaign 10204,Google,2024-07,629535,13582,1234,289208,2058312,7.12
810206,Flipkart Campaign 10205,Google,2025-02,167177,10547,207,340960,423729,1.24
810207,Flipkart Campaign 10206,Instagram,2024-11,172108,8182,911,285472,910089,3.19
810208,Flipkart Campaign 10207,Facebook,2024-08,171849,29688,3438,79840,6927570,86.77
810209,Flipkart Campaign 10208,Google,2025-10,356942,7223,3135,339023,5370255,15.84
810210,Flipkart Campaign 10209,Instagram,2025-08,538817,36164,2614,338541,4885566,14.43
810211,Flipkart Campaign 10210,Instagram,2025-06,114697,11364,1553,288867,3090470,10.7
810212,Flipkart Campaign 10211,Facebook,2025-03,43077,18754,1971,111453,4300722,38.59
810213,Flipkart Campaign 10212,Instagram,2024-04,475049,33511,828,267654,1325628,4.95
810214,Flipkart Campaign 10213,Instagram,2025-02,392071,37332,3064,137078,5343616,38.98
810215,Flipkart Campaign 10214,Google,2025-12,30301,17012,1098,167240,1231956,7.37
810216,Flipkart Campaign 10215,Facebook,2025-05,141588,20514,3342,268579,7225404,26.9
810217,Flipkart Campaign 10216,Instagram,2024-06,387435,14716,2653,98430,3377269,34.31
810218,Flipkart Campaign 10217,Google,2025-07,107682,22516,2495,53665,4114255,76.67
810219,Flipkart Campaign 10218,Facebook,2025-09,49575,33702,787,362104,833433,2.3
810220,Flipkart Campaign 10219,Instagram,2024-10,617337,12502,148,164584,318792,1.94
810221,Flipkart Campaign 10220,Google,2024-03,517772,31635,3305,102856,6560425,63.78
810222,Flipkart Campaign 10221,Facebook,2024-05,328876,16722,1609,220448,3259834,14.79
810223,Flipkart Campaign 10222,Facebook,2024-08,338247,13182,2477,273684,2974877,10.87
810224,Flipkart Campaign 10223,Facebook,2025-02,320595,13728,936,177220,963144,5.43
810225,Flipkart Campaign 10224,Instagram,2024-12,627468,1156,1091,144585,1215374,8.41
810226,Flipkart Campaign 10225,Facebook,2024-04,721194,19900,2380,221493,3793720,17.13
810227,Flipkart Campaign 10226,Instagram,2024-08,189184,14567,779,217326,807823,3.72
810228,Flipkart Campaign 10227,Google,2025-01,257503,26128,165,368912,165660,0.45
810229,Flipkart Campaign 10228,Google,2025-08,348003,2902,2647,262054,4952537,18.9
810230,Flipkart Campaign 10229,Instagram,2025-09,167087,18596,1597,90071,1925982,21.38
810231,Flipkart Campaign 10230,Facebook,2024-11,259010,10238,3040,31403,4815360,153.34
810232,Flipkart Campaign 10231,Google,2024-03,571312,25896,3272,114618,6406576,55.9
810233,Flipkart Campaign 10232,Facebook,2024-10,295031,4754,1595,159287,2725855,17.11
810234,Flipkart Campaign 10233,Facebook,2025-02,178969,35909,2004,381531,2965920,7.77
810235,Flipkart Campaign 10234,Instagram,2025-05,706493,28957,2884,178228,4222176,23.69
810236,Flipkart Campaign 10235,Facebook,2025-11,236430,14202,1241,115183,1458175,12.66
810237,Flipkart Campaign 10236,Facebook,2024-05,243597,18719,1279,290633,1390273,4.78
810238,Flipkart Campaign 10237,Instagram,2025-12,585648,8048,1903,199768,1853522,9.28
810239,Flipkart Campaign 10238,Instagram,2024-01,688837,26850,1847,252740,2384477,9.43
810240,Flipkart Campaign 10239,Facebook,2025-01,148089,11597,225,340711,245700,0.72
810241,Flipkart Campaign 10240,Google,2024-05,622916,26396,564,57913,743916,12.85
810242,Flipkart Campaign 10241,Instagram,2025-06,230096,24154,3341,66486,5168527,77.74
810243,Flipkart Campaign 10242,Google,2025-11,515406,39535,3187,323218,3123260,9.66
810244,Flipkart Campaign 10243,Instagram,2024-10,683730,9702,3242,338191,5641080,16.68
810245,Flipkart Campaign 10244,Instagram,2025-12,338943,18777,666,308298,805860,2.61
810246,Flipkart Campaign 10245,Instagram,2025-01,653527,38387,2024,312833,2396416,7.66
810247,Flipkart Campaign 10246,Instagram,2025-07,140601,29377,3274,347012,6250066,18.01
810248,Flipkart Campaign 10247,Google,2025-01,706994,13478,2593,174192,3653537,20.97
810249,Flipkart Campaign 10248,Google,2025-09,441365,35640,2260,243316,3762900,15.47
810250,Flipkart Campaign 10249,Google,2024-04,798940,28603,1561,274631,2728628,9.94
810251,Flipkart Campaign 10250,Facebook,2024-12,335509,3455,3052,79768,3637984,45.61
810252,Flipkart Campaign 10251,Instagram,2024-11,114090,33662,1039,73117,1449405,19.82
810253,Flipkart Campaign 10252,Facebook,2024-07,686683,22218,974,189124,1309056,6.92
810254,Flipkart Campaign 10253,Facebook,2025-06,637588,7960,3339,332103,7098714,21.38
810255,Flipkart Campaign 10254,Google,2025-03,555361,18821,1355,366931,2914605,7.94
810256,Flipkart Campaign 10255,Facebook,2025-11,30654,2896,3006,169767,4860702,28.63
810257,Flipkart Campaign 10256,Facebook,2025-03,723683,25129,2226,325981,4080258,12.52
810258,Flipkart Campaign 10257,Instagram,2025-09,291240,14535,3202,292889,4889454,16.69
810259,Flipkart Campaign 10258,Google,2025-05,103600,11135,333,336198,377622,1.12
810260,Flipkart Campaign 10259,Instagram,2024-03,541079,2990,634,131941,1292726,9.8
810261,Flipkart Campaign 10260,Google,2025-07,228699,30834,2404,181570,3771876,20.77
810262,Flipkart Campaign 10261,Facebook,2024-03,119519,10684,656,388509,1430736,3.68
810263,Flipkart Campaign 10262,Facebook,2024-05,164285,34903,682,365638,853864,2.34
810264,Flipkart Campaign 10263,Instagram,2025-12,471533,21846,1262,375823,1726416,4.59
810265,Flipkart Campaign 10264,Google,2024-08,250201,39449,2994,340014,4149684,12.2
810266,Flipkart Campaign 10265,Facebook,2025-08,538924,8068,1117,371842,2132353,5.73
810267,Flipkart Campaign 10266,Facebook,2024-10,260244,16503,1075,325379,1688825,5.19
810268,Flipkart Campaign 10267,Google,2024-01,192651,19476,556,138558,1122564,8.1
810269,Flipkart Campaign 10268,Google,2024-01,706680,19627,2870,195252,3842930,19.68
810270,Flipkart Campaign 10269,Facebook,2024-07,232551,24123,3140,399634,6876600,17.21
810271,Flipkart Campaign 10270,Google,2024-02,457310,28577,629,68719,1132200,16.48
810272,Flipkart Campaign 10271,Instagram,2024-09,145341,11928,677,339355,1135329,3.35
810273,Flipkart Campaign 10272,Facebook,2025-11,235346,17827,2892,284264,5659644,19.91
810274,Flipkart Campaign 10273,Facebook,2024-06,354316,27488,171,37196,201438,5.42
810275,Flipkart Campaign 10274,Facebook,2024-12,323133,24630,2754,105122,3153330,30.0
810276,Flipkart Campaign 10275,Instagram,2024-04,310812,3335,3128,277365,3650376,13.16
810277,Flipkart Campaign 10276,Instagram,2024-08,160787,17810,2850,377961,4018500,10.63
810278,Flipkart Campaign 10277,Facebook,2025-07,794205,28911,3415,293108,5231780,17.85
810279,Flipkart Campaign 10278,Facebook,2025-08,410180,33166,2730,346316,5285280,15.26
810280,Flipkart Campaign 10279,Facebook,2024-09,74192,36796,3013,396432,5914519,14.92
810281,Flipkart Campaign 10280,Facebook,2025-01,131406,15145,2543,240197,4961393,20.66
810282,Flipkart Campaign 10281,Facebook,2024-02,500651,36812,3124,78151,6304232,80.67
810283,Flipkart Campaign 10282,Google,2024-04,362039,3387,2992,241505,2899248,12.0
810284,Flipkart Campaign 10283,Facebook,2025-12,40533,18161,1253,94912,2173955,22.9
810285,Flipkart Campaign 10284,Instagram,2024-08,415314,3168,1865,43397,2860910,65.92
810286,Flipkart Campaign 10285,Facebook,2024-05,688573,38015,3440,281000,6718320,23.91
810287,Flipkart Campaign 10286,Google,2025-11,799841,39849,758,74799,728438,9.74
810288,Flipkart Campaign 10287,Instagram,2025-01,99641,22608,3332,94334,4311608,45.71
810289,Flipkart Campaign 10288,Facebook,2025-06,63425,6710,677,398427,828648,2.08
810290,Flipkart Campaign 10289,Instagram,2025-07,285593,18605,1126,397062,2116880,5.33
810291,Flipkart Campaign 10290,Instagram,2025-07,77617,5252,1915,77510,3508280,45.26
810292,Flipkart Campaign 10291,Instagram,2024-04,47435,35140,2090,50687,4271960,84.28
810293,Flipkart Campaign 10292,Facebook,2024-07,706821,29108,1649,236657,1957363,8.27
810294,Flipkart Campaign 10293,Google,2025-09,349699,30145,2205,395385,4293135,10.86
810295,Flipkart Campaign 10294,Google,2024-06,487357,20367,393,270705,643341,2.38
810296,Flipkart Campaign 10295,Facebook,2024-09,632619,20515,896,288861,1129856,3.91
810297,Flipkart Campaign 10296,Instagram,2025-10,415228,18766,1414,70114,2796892,39.89
810298,Flipkart Campaign 10297,Instagram,2025-01,327610,31473,2387,181370,2258102,12.45
810299,Flipkart Campaign 10298,Facebook,2025-09,468970,10092,2488,276137,3448368,12.49
810300,Flipkart Campaign 10299,Google,2025-12,165216,38260,775,150975,916825,6.07
810301,Flipkart Campaign 10300,Instagram,2025-09,621297,30952,1079,81224,2309060,28.43
810302,Flipkart Campaign 10301,Facebook,2024-05,316466,25259,2011,185658,3816878,20.56
810303,Flipkart Campaign 10302,Google,2024-02,90688,34771,1657,382123,1541010,4.03
810304,Flipkart Campaign 10303,Facebook,2025-12,388954,25579,1219,295599,1268979,4.29
810305,Flipkart Campaign 10304,Facebook,2025-08,477338,3109,1172,34972,1138012,32.54
810306,Flipkart Campaign 10305,Facebook,2025-04,43162,33864,2115,306461,2269395,7.41
810307,Flipkart Campaign 10306,Facebook,2025-01,291705,24021,1124,68332,1235276,18.08
810308,Flipkart Campaign 10307,Google,2024-03,256948,23391,1046,93845,2178818,23.22
810309,Flipkart Campaign 10308,Facebook,2024-09,107114,12426,2312,110017,2339744,21.27
810310,Flipkart Campaign 10309,Instagram,2025-08,479382,20438,1300,143073,2831400,19.79
810311,Flipkart Campaign 10310,Instagram,2025-02,431911,27594,2111,31858,1912566,60.03
810312,Flipkart Campaign 10311,Google,2025-04,22366,2824,1846,246674,1836770,7.45
810313,Flipkart Campaign 10312,Instagram,2025-08,481859,13483,3057,80627,3442182,42.69
810314,Flipkart Campaign 10313,Google,2024-06,573201,21101,1612,303154,3362632,11.09
810315,Flipkart Campaign 10314,Facebook,2024-08,666841,25949,1386,217280,1876644,8.64
810316,Flipkart Campaign 10315,Instagram,2025-01,122251,34099,2482,221143,5306516,24.0
810317,Flipkart Campaign 10316,Google,2025-07,317514,10504,1738,376240,3359554,8.93
810318,Flipkart Campaign 10317,Instagram,2024-06,329901,30711,2086,49705,3562888,71.68
810319,Flipkart Campaign 10318,Facebook,2025-01,167737,25189,416,179830,547040,3.04
810320,Flipkart Campaign 10319,Google,2024-08,552263,2915,1587,142218,2213865,15.57
810321,Flipkart Campaign 10320,Facebook,2025-04,413646,36004,3122,387067,6756008,17.45
810322,Flipkart Campaign 10321,Google,2024-04,279737,15188,474,245226,811014,3.31
810323,Flipkart Campaign 10322,Facebook,2025-07,362685,17140,3061,200575,5466946,27.26
810324,Flipkart Campaign 10323,Instagram,2024-12,466772,17005,3004,202237,3136176,15.51
810325,Flipkart Campaign 10324,Instagram,2025-07,547667,29140,1474,364723,1552122,4.26
