product_id,product_name,category,brand,cost_price,selling_price
501467,Power Bank,Electronic,Prestige,1532,2065.78
501468,Power Bank,Electronic,Philips,226,308.71
501469,Power Bank,Electronic,Philips,1526,2099.74
501470,Power Bank,Electronic,Dettol,2077,2661.6
501471,Power Bank,Electronic,Dettol,2039,2751.69
501472,Power Bank,Electronic,Himalaya,2409,3002.68
501473,Power Bank,Electronic,Nike,727,1045.97
501474,Power Bank,Electronic,Dettol,2335,3134.63
501475,Power Bank,Electronic,Prestige,884,1282.3
501476,Power Bank,Electronic,Dettol,1549,1895.39
501477,Power Bank,Electronic,Nike,775,935.91
501478,Power Bank,Electronic,Samsung,1077,1455.0
501479,Power Bank,Electronic,Samsung,302,411.21
501480,Power Bank,Electronic,Samsung,1333,1863.63
501481,Power Bank,Electronic,Penguin,2304,2914.31
501482,Power Bank,Electronic,Apple,510,732.31
501483,Power Bank,Electronic,Puma,1895,2702.13
501484,Power Bank,Electronic,Puma,904,1233.21
501485,Power Bank,Electronic,Philips,195,272.73
501486,Power Bank,Electronic,Himalaya,2152,2903.69
501487,Power Bank,Electronic,Prestige,312,430.28
501488,Power Bank,Electronic,Nike,1742,2331.28
501489,Power Bank,Electronic,Philips,1729,2329.48
501490,Power Bank,Electronic,Dettol,2312,3286.09
501491,Power Bank,Electronic,Penguin,2249,3328.81
501492,Power Bank,Electronic,Philips,1841,2540.1
501493,Power Bank,Electronic,Philips,940,1255.79
501494,Power Bank,Electronic,Penguin,2198,2740.82
501495,Power Bank,Electronic,Himalaya,804,1079.04
501496,Power Bank,Electronic,Dettol,184,247.92
501497,Power Bank,Electronic,Samsung,1423,2081.6
501498,Power Bank,Electronic,Boat,1767,2262.57
501499,Power Bank,Electronic,Himalaya,1519,2000.61
501500,Power Bank,Electronic,Penguin,1414,2116.06
501501,Mixer Grinder,Home,Philips,1163,1541.69
501502,Mixer Grinder,Home,Nike,2065,2655.1
501503,Mixer Grinder,Home,Himalaya,262,340.7
501504,Mixer Grinder,Home,Mamaearth,303,398.09
501505,Mixer Grinder,Home,Prestige,1899,2815.96
501506,Mixer Grinder,Home,Prestige,2380,3116.5
501507,Mixer Grinder,Home,Mamaearth,1194,1613.62
501508,Mixer Grinder,Home,Apple,219,327.16
501509,Mixer Grinder,Home,Penguin,2457,3113.38
501510,Mixer Grinder,Home,Penguin,574,720.67
501511,Mixer Grinder,Home,Samsung,2007,2514.78
501512,Mixer Grinder,Home,Samsung,1098,1504.82
501513,Mixer Grinder,Home,Penguin,1363,1689.44
501514,Mixer Grinder,Home,Prestige,1956,2750.0
501515,Mixer Grinder,Home,Prestige,198,259.19
501516,Mixer Grinder,Home,Prestige,2321,2847.75
501517,Mixer Grinder,Home,Nike,885,1189.28
501518,Mixer Grinder,Home,Puma,2273,3347.98
501519,Mixer Grinder,Home,Penguin,1419,1973.05
501520,Mixer Grinder,Home,Philips,1917,2491.21
501521,Mixer Grinder,Home,Prestige,1888,2587.43
501522,Mixer Grinder,Home,Nike,1755,2261.63
501523,Mixer Grinder,Home,Philips,662,971.37
501524,Mixer Grinder,Home,Boat,1937,2754.92
501525,Mixer Grinder,Home,Dettol,269,328.09
501526,Mixer Grinder,Home,Penguin,1289,1566.46
501527,Mixer Grinder,Home,Dettol,1979,2544.02
501528,Mixer Grinder,Home,Nike,263,389.74
501529,Mixer Grinder,Home,Prestige,553,697.59
501530,Mixer Grinder,Home,Apple,1141,1460.67
501531,Mixer Grinder,Home,Dettol,598,894.2
501532,Mixer Grinder,Home,Mamaearth,1776,2615.2
501533,Mixer Grinder,Home,Samsung,769,1085.43
501534,Mixer Grinder,Home,Penguin,1494,1917.43
501535,Mixer Grinder,Home,Puma,1892,2833.29
501536,Mixer Grinder,Home,Penguin,2355,2862.5
501537,Mixer Grinder,Home,Puma,827,1115.79
501538,Mixer Grinder,Home,Himalaya,292,363.55
501539,Mixer Grinder,Home,Nike,300,421.7
501540,Mixer Grinder,Home,Prestige,623,909.25
501541,Mixer Grinder,Home,Nike,308,433.86
501542,Mixer Grinder,Home,Penguin,2258,3174.61
501543,Mixer Grinder,Home,Samsung,1471,2039.5
501544,Mixer Grinder,Home,Apple,179,230.61
501545,Mixer Grinder,Home,Puma,1819,2664.39
501546,Mixer Grinder,Home,Apple,1285,1700.61
501547,Mixer Grinder,Home,Penguin,2073,2899.1
501548,Mixer Grinder,Home,Mamaearth,1832,2605.21
501549,Mixer Grinder,Home,Prestige,2106,2661.25
501550,Mixer Grinder,Home,Nike,1183,1553.17
501551,Mixer Grinder,Home,Philips,174,250.95
501552,Mixer Grinder,Home,Mamaearth,2202,2946.43
501553,Mixer Grinder,Home,Penguin,1280,1878.36
501554,Mixer Grinder,Home,Philips,878,1305.18
501555,Mixer Grinder,Home,Samsung,1143,1576.8
501556,Mixer Grinder,Home,Himalaya,1804,2213.66
501557,Mixer Grinder,Home,Nike,1779,2379.53
501558,Mixer Grinder,Home,Apple,1861,2605.67
501559,Mixer Grinder,Home,Boat,1415,1854.83
501560,Mixer Grinder,Home,Puma,1536,2076.4
501561,Mixer Grinder,Home,Nike,1924,2485.25
501562,Mixer Grinder,Home,Puma,516,667.95
501563,Mixer Grinder,Home,Apple,840,1030.58
501564,Mixer Grinder,Home,Penguin,1221,1660.36
501565,Mixer Grinder,Home,Mamaearth,2319,3031.53
501566,Mixer Grinder,Home,Dettol,1533,2192.89
501567,Mixer Grinder,Home,Nike,2191,2755.43
501568,Mixer Grinder,Home,Mamaearth,1589,1965.5
501569,Mixer Grinder,Home,Penguin,175,211.17
501570,Mixer Grinder,Home,Nike,2375,3094.7
501571,Mixer Grinder,Home,Puma,391,495.35
501572,Mixer Grinder,Home,Prestige,1183,1559.41
501573,Mixer Grinder,Home,Mamaearth,942,1184.88
501574,Mixer Grinder,Home,Apple,1625,2150.06
501575,Mixer Grinder,Home,Mamaearth,417,540.55
501576,Mixer Grinder,Home,Penguin,290,410.11
501577,Mixer Grinder,Home,Penguin,2283,2828.81
501578,Mixer Grinder,Home,Apple,1212,1702.84
501579,Mixer Grinder,Home,Penguin,1132,1407.51
501580,Mixer Grinder,Home,Mamaearth,1803,2381.16
501581,Mixer Grinder,Home,Boat,526,667.56
501582,Mixer Grinder,Home,Boat,2014,2712.06
501583,Mixer Grinder,Home,Dettol,703,935.17
501584,Mixer Grinder,Home,Nike,1670,2091.36
501585,Mixer Grinder,Home,Penguin,1130,1561.21
501586,Mixer Grinder,Home,Himalaya,426,555.84
501587,Mixer Grinder,Home,Prestige,1684,2482.28
501588,Mixer Grinder,Home,Apple,1576,2274.16
501589,Mixer Grinder,Home,Himalaya,1970,2623.94
501590,Mixer Grinder,Home,Mamaearth,839,1117.61
501591,Mixer Grinder,Home,Himalaya,1252,1536.96
501592,Mixer Grinder,Home,Penguin,809,1039.67
501593,Mixer Grinder,Home,Philips,922,1163.84
501594,Mixer Grinder,Home,Puma,1311,1706.86
501595,Mixer Grinder,Home,Apple,2071,2856.39
501596,Mixer Grinder,Home,Apple,386,538.33
501597,Mixer Grinder,Home,Philips,947,1184.64
501598,Mixer Grinder,Home,Boat,299,428.96
501599,Mixer Grinder,Home,Apple,1096,1528.34
501600,Mixer Grinder,Home,Mamaearth,2424,2964.61
501601,Pressure Cooker,Home,Himalaya,2106,2877.69
501602,Pressure Cooker,Home,Apple,1362,1992.02
501603,Pressure Cooker,Home,Samsung,1537,2127.96
501604,Pressure Cooker,Home,Apple,385,519.92
501605,Pressure Cooker,Home,Boat,1369,1856.73
501606,Pressure Cooker,Home,Apple,2393,3109.61
501607,Pressure Cooker,Home,Nike,994,1342.24
501608,Pressure Cooker,Home,Boat,2180,3249.19
501609,Pressure Cooker,Home,Philips,893,1107.48
501610,Pressure Cooker,Home,Nike,824,1020.24
501611,Pressure Cooker,Home,Nike,1933,2669.99
501612,Pressure Cooker,Home,Samsung,1451,1844.45
501613,Pressure Cooker,Home,Apple,1124,1684.02
501614,Pressure Cooker,Home,Samsung,2281,3138.28
501615,Pressure Cooker,Home,Samsung,391,584.3
501616,Pressure Cooker,Home,Puma,1593,2005.98
501617,Pressure Cooker,Home,Puma,1182,1730.28
501618,Pressure Cooker,Home,Boat,1949,2608.52
501619,Pressure Cooker,Home,Nike,827,1231.46
501620,Pressure Cooker,Home,Prestige,1145,1549.53
501621,Pressure Cooker,Home,Dettol,1274,1865.6
501622,Pressure Cooker,Home,Dettol,1464,2074.72
501623,Pressure Cooker,Home,Puma,1089,1378.73
501624,Pressure Cooker,Home,Dettol,995,1335.01
501625,Pressure Cooker,Home,Mamaearth,2304,3221.37
501626,Pressure Cooker,Home,Boat,1844,2689.9
501627,Pressure Cooker,Home,Prestige,1013,1233.11
501628,Pressure Cooker,Home,Himalaya,1391,2031.08
501629,Pressure Cooker,Home,Nike,845,1015.42
501630,Pressure Cooker,Home,Dettol,1983,2612.02
501631,Pressure Cooker,Home,Prestige,2175,3158.75
501632,Pressure Cooker,Home,Mamaearth,1047,1514.01
501633,Pressure Cooker,Home,Penguin,2099,2660.06
501634,Pressure Cooker,Home,Puma,1531,2170.12
501635,Pressure Cooker,Home,Apple,1460,2126.25
501636,Pressure Cooker,Home,Nike,1712,2389.65
501637,Pressure Cooker,Home,Philips,156,220.66
501638,Pressure Cooker,Home,Samsung,1923,2880.9
501639,Pressure Cooker,Home,Dettol,200,248.79
501640,Pressure Cooker,Home,Boat,433,644.19
501641,Pressure Cooker,Home,Nike,477,618.2
501642,Pressure Cooker,Home,Apple,1138,1690.06
501643,Pressure Cooker,Home,Boat,1128,1473.56
501644,Pressure Cooker,Home,Samsung,1807,2194.63
501645,Pressure Cooker,Home,Apple,1699,2214.48
501646,Pressure Cooker,Home,Dettol,1148,1470.47
501647,Pressure Cooker,Home,Mamaearth,1455,2176.92
501648,Pressure Cooker,Home,Samsung,1510,1849.54
501649,Pressure Cooker,Home,Nike,831,1010.79
501650,Pressure Cooker,Home,Samsung,1831,2742.91
501651,Pressure Cooker,Home,Samsung,1966,2516.99
501652,Pressure Cooker,Home,Penguin,1802,2614.66
501653,Pressure Cooker,Home,Prestige,2135,2679.15
501654,Pressure Cooker,Home,Samsung,214,309.53
501655,Pressure Cooker,Home,Himalaya,2368,3220.43
501656,Pressure Cooker,Home,Apple,1113,1663.12
501657,Pressure Cooker,Home,Prestige,2096,3019.24
501658,Pressure Cooker,Home,Boat,579,810.03
501659,Pressure Cooker,Home,Philips,737,1035.9
501660,Pressure Cooker,Home,Philips,571,856.49
501661,Pressure Cooker,Home,Samsung,402,555.2
501662,Pressure Cooker,Home,Puma,1777,2523.53
501663,Pressure Cooker,Home,Mamaearth,935,1236.92
501664,Pressure Cooker,Home,Boat,2248,3226.29
501665,Pressure Cooker,Home,Puma,1401,1854.2
501666,Pressure Cooker,Home,Boat,1034,1303.72
501667,Pressure Cooker,Home,Puma,1023,1499.84
501668,Pressure Cooker,Home,Boat,1957,2354.42
501669,Pressure Cooker,Home,Nike,742,902.5
501670,Pressure Cooker,Home,Boat,1199,1595.65
501671,Pressure Cooker,Home,Puma,1904,2847.99
501672,Pressure Cooker,Home,Himalaya,2487,3230.25
501673,Pressure Cooker,Home,Mamaearth,980,1207.7
501674,Pressure Cooker,Home,Prestige,1356,1694.77
501675,Pressure Cooker,Home,Mamaearth,1813,2521.91
501676,Pressure Cooker,Home,Himalaya,2027,2961.99
501677,Pressure Cooker,Home,Philips,2226,3181.91
501678,Pressure Cooker,Home,Samsung,1579,2112.59
501679,Pressure Cooker,Home,Dettol,628,869.5
501680,Pressure Cooker,Home,Puma,574,712.4
501681,Pressure Cooker,Home,Penguin,563,689.41
501682,Pressure Cooker,Home,Puma,2154,2916.03
501683,Pressure Cooker,Home,Mamaearth,2072,2917.33
501684,Pressure Cooker,Home,Boat,1840,2546.97
501685,Pressure Cooker,Home,Puma,778,1114.68
501686,Pressure Cooker,Home,Himalaya,2031,2737.32
501687,Pressure Cooker,Home,Penguin,534,666.36
501688,Pressure Cooker,Home,Apple,535,707.11
501689,Pressure Cooker,Home,Mamaearth,406,592.63
501690,Pressure Cooker,Home,Samsung,1984,2915.97
501691,Pressure Cooker,Home,Puma,963,1263.46
501692,Pressure Cooker,Home,Boat,2219,2896.65
501693,Pressure Cooker,Home,Dettol,1726,2341.51
501694,Pressure Cooker,Home,Apple,978,1396.17
501695,Pressure Cooker,Home,Penguin,2454,3453.29
501696,Pressure Cooker,Home,Apple,924,1307.77
501697,Pressure Cooker,Home,Nike,1494,1995.91
501698,Pressure Cooker,Home,Puma,1460,1782.37
501699,Pressure Cooker,Home,Nike,1291,1689.12
501700,Pressure Cooker,Home,Prestige,282,374.23
501701,Bedsheet,Home,Penguin,508,649.65
501702,Bedsheet,Home,Himalaya,667,804.76
501703,Bedsheet,Home,Boat,2082,2945.12
501704,Bedsheet,Home,Samsung,1092,1359.69
501705,Bedsheet,Home,Boat,488,597.66
501706,Bedsheet,Home,Penguin,915,1318.57
501707,Bedsheet,Home,Philips,428,610.56
501708,Bedsheet,Home,Dettol,1431,1871.4
501709,Bedsheet,Home,Boat,1616,2242.63
501710,Bedsheet,Home,Dettol,2053,3070.94
501711,Bedsheet,Home,Himalaya,994,1336.57
501712,Bedsheet,Home,Himalaya,2347,3307.8
501713,Bedsheet,Home,Dettol,1099,1340.92
501714,Bedsheet,Home,Boat,1214,1739.19
501715,Bedsheet,Home,Dettol,1443,1969.8
501716,Bedsheet,Home,Penguin,1029,1367.85
501717,Bedsheet,Home,Prestige,1839,2599.47
501718,Bedsheet,Home,Prestige,1195,1450.56
501719,Bedsheet,Home,Dettol,2258,3032.86
501720,Bedsheet,Home,Prestige,706,997.43
501721,Bedsheet,Home,Penguin,1869,2751.91
501722,Bedsheet,Home,Himalaya,817,1164.23
501723,Bedsheet,Home,Samsung,1751,2550.92
501724,Bedsheet,Home,Puma,1711,2124.16
501725,Bedsheet,Home,Nike,223,331.28
501726,Bedsheet,Home,Mamaearth,1004,1488.99
501727,Bedsheet,Home,Puma,288,358.42
501728,Bedsheet,Home,Nike,2103,2796.71
501729,Bedsheet,Home,Puma,695,1030.04
501730,Bedsheet,Home,Prestige,1361,2001.71
501731,Bedsheet,Home,Samsung,1812,2261.24
501732,Bedsheet,Home,Dettol,2187,2958.92
501733,Bedsheet,Home,Nike,798,1030.62
501734,Bedsheet,Home,Boat,618,837.2
501735,Bedsheet,Home,Philips,753,1007.9
501736,Bedsheet,Home,Penguin,218,296.93
501737,Bedsheet,Home,Penguin,1221,1602.47
501738,Bedsheet,Home,Himalaya,2241,2824.56
501739,Bedsheet,Home,Nike,1854,2561.46
501740,Bedsheet,Home,Puma,990,1381.04
501741,Bedsheet,Home,Boat,300,419.91
501742,Bedsheet,Home,Penguin,1926,2812.43
501743,Bedsheet,Home,Nike,1068,1412.13
501744,Bedsheet,Home,Philips,293,420.51
501745,Bedsheet,Home,Philips,1586,2189.42
501746,Bedsheet,Home,Mamaearth,2038,2541.58
501747,Bedsheet,Home,Himalaya,1554,1982.56
501748,Bedsheet,Home,Himalaya,1459,1904.06
501749,Bedsheet,Home,Puma,2388,3321.43
501750,Bedsheet,Home,Apple,2015,2664.98
501751,Bedsheet,Home,Apple,1535,2214.95
501752,Bedsheet,Home,Philips,817,1215.63
501753,Bedsheet,Home,Mamaearth,555,726.8
501754,Bedsheet,Home,Puma,1975,2488.4
501755,Bedsheet,Home,Himalaya,2286,2919.97
501756,Bedsheet,Home,Samsung,1391,1791.47
501757,Bedsheet,Home,Dettol,354,451.75
501758,Bedsheet,Home,Dettol,623,931.53
501759,Bedsheet,Home,Boat,2099,2805.61
501760,Bedsheet,Home,Samsung,309,387.57
501761,Bedsheet,Home,Himalaya,1177,1474.84
501762,Bedsheet,Home,Penguin,1679,2168.83
501763,Bedsheet,Home,Boat,1563,2061.24
501764,Bedsheet,Home,Mamaearth,976,1277.94
501765,Bedsheet,Home,Himalaya,2443,3265.46
501766,Bedsheet,Home,Prestige,889,1185.4
501767,Bedsheet,Home,Apple,839,1089.78
501768,Bedsheet,Home,Puma,1241,1714.91
501769,Bedsheet,Home,Himalaya,1978,2585.56
501770,Bedsheet,Home,Philips,386,479.44
501771,Bedsheet,Home,Mamaearth,1527,2236.98
501772,Bedsheet,Home,Nike,316,449.64
501773,Bedsheet,Home,Prestige,1793,2261.44
501774,Bedsheet,Home,Samsung,1487,1989.15
501775,Bedsheet,Home,Penguin,1482,1806.4
501776,Bedsheet,Home,Dettol,1698,2229.13
501777,Bedsheet,Home,Samsung,2076,2523.2
501778,Bedsheet,Home,Boat,2190,3078.21
501779,Bedsheet,Home,Dettol,1075,1332.5
501780,Bedsheet,Home,Mamaearth,674,966.33
501781,Bedsheet,Home,Puma,2393,3015.74
501782,Bedsheet,Home,Nike,1028,1357.0
501783,Bedsheet,Home,Prestige,418,523.12
501784,Bedsheet,Home,Himalaya,1454,2087.05
501785,Bedsheet,Home,Apple,188,226.55
501786,Bedsheet,Home,Prestige,1090,1360.84
501787,Bedsheet,Home,Mamaearth,1238,1607.22
501788,Bedsheet,Home,Philips,1304,1896.78
501789,Bedsheet,Home,Samsung,1223,1583.72
501790,Bedsheet,Home,Philips,749,1030.81
501791,Bedsheet,Home,Nike,1628,2419.85
501792,Bedsheet,Home,Philips,629,838.74
501793,Bedsheet,Home,Puma,514,764.08
501794,Bedsheet,Home,Samsung,1040,1442.01
501795,Bedsheet,Home,Apple,613,783.66
501796,Bedsheet,Home,Himalaya,1497,1803.24
501797,Bedsheet,Home,Himalaya,1769,2286.67
501798,Bedsheet,Home,Samsung,1782,2568.97
501799,Bedsheet,Home,Boat,963,1431.12
501800,Bedsheet,Home,Nike,187,229.59
501801,Wall Clock,Home,Boat,1672,2409.77
501802,Wall Clock,Home,Himalaya,1690,2201.63
501803,Wall Clock,Home,Himalaya,290,353.39
501804,Wall Clock,Home,Nike,1201,1518.45
501805,Wall Clock,Home,Mamaearth,377,486.43
501806,Wall Clock,Home,Himalaya,1296,1937.15
501807,Wall Clock,Home,Samsung,2013,2720.24
501808,Wall Clock,Home,Dettol,1763,2624.57
501809,Wall Clock,Home,Penguin,1403,1864.81
501810,Wall Clock,Home,Mamaearth,1945,2713.82
501811,Wall Clock,Home,Nike,1159,1702.58
501812,Wall Clock,Home,Himalaya,1946,2911.33
501813,Wall Clock,Home,Samsung,2128,3005.06
501814,Wall Clock,Home,Mamaearth,894,1337.73
501815,Wall Clock,Home,Dettol,426,622.4
501816,Wall Clock,Home,Penguin,1317,1955.31
501817,Wall Clock,Home,Himalaya,1541,1933.08
501818,Wall Clock,Home,Apple,2012,2852.09
501819,Wall Clock,Home,Dettol,2246,3273.13
501820,Wall Clock,Home,Dettol,1275,1683.73
501821,Wall Clock,Home,Mamaearth,457,602.07
501822,Wall Clock,Home,Puma,1199,1536.91
501823,Wall Clock,Home,Apple,1859,2607.41
501824,Wall Clock,Home,Mamaearth,1271,1599.16
501825,Wall Clock,Home,Dettol,164,208.95
501826,Wall Clock,Home,Prestige,567,713.87
501827,Wall Clock,Home,Penguin,2186,2767.58
501828,Wall Clock,Home,Prestige,1534,2025.71
501829,Wall Clock,Home,Nike,1843,2664.09
501830,Wall Clock,Home,Samsung,554,802.96
501831,Wall Clock,Home,Dettol,1906,2855.76
501832,Wall Clock,Home,Dettol,1773,2364.43
501833,Wall Clock,Home,Samsung,2265,2765.27
501834,Wall Clock,Home,Penguin,286,400.43
501835,Wall Clock,Home,Samsung,1995,2577.33
501836,Wall Clock,Home,Mamaearth,759,940.58
501837,Wall Clock,Home,Penguin,848,1231.62
501838,Wall Clock,Home,Samsung,180,241.63
501839,Wall Clock,Home,Samsung,565,810.44
501840,Wall Clock,Home,Philips,2409,3408.35
501841,Wall Clock,Home,Puma,777,1068.41
501842,Wall Clock,Home,Apple,1735,2449.92
501843,Wall Clock,Home,Puma,2394,2945.65
501844,Wall Clock,Home,Puma,2004,2952.36
501845,Wall Clock,Home,Boat,2005,2613.86
501846,Wall Clock,Home,Puma,204,257.14
501847,Wall Clock,Home,Puma,1176,1547.61
501848,Wall Clock,Home,Penguin,187,265.97
501849,Wall Clock,Home,Mamaearth,265,387.86
501850,Wall Clock,Home,Dettol,1831,2277.94
501851,Wall Clock,Home,Puma,1545,2274.76
501852,Wall Clock,Home,Penguin,600,836.1
501853,Wall Clock,Home,Samsung,556,738.88
501854,Wall Clock,Home,Dettol,1214,1688.35
501855,Wall Clock,Home,Philips,1144,1527.31
501856,Wall Clock,Home,Apple,2496,3013.86
501857,Wall Clock,Home,Himalaya,1124,1432.96
501858,Wall Clock,Home,Penguin,2112,2595.49
501859,Wall Clock,Home,Dettol,1976,2650.45
501860,Wall Clock,Home,Penguin,2032,2609.94
501861,Wall Clock,Home,Penguin,1251,1780.64
501862,Wall Clock,Home,Himalaya,324,447.62
501863,Wall Clock,Home,Boat,1690,2477.72
501864,Wall Clock,Home,Boat,1841,2404.74
501865,Wall Clock,Home,Apple,1988,2958.04
501866,Wall Clock,Home,Penguin,1249,1689.86
501867,Wall Clock,Home,Boat,2429,3265.29
501868,Wall Clock,Home,Penguin,1333,1822.15
501869,Wall Clock,Home,Boat,598,867.92
501870,Wall Clock,Home,Apple,614,867.93
501871,Wall Clock,Home,Apple,1330,1728.58
501872,Wall Clock,Home,Puma,399,546.0
501873,Wall Clock,Home,Boat,2389,3430.54
501874,Wall Clock,Home,Mamaearth,1876,2540.82
501875,Wall Clock,Home,Mamaearth,469,628.12
501876,Wall Clock,Home,Boat,1170,1422.44
501877,Wall Clock,Home,Himalaya,1166,1431.71
501878,Wall Clock,Home,Apple,2084,2644.5
501879,Wall Clock,Home,Apple,1454,2044.15
501880,Wall Clock,Home,Puma,1945,2602.19
501881,Wall Clock,Home,Samsung,1842,2487.07
501882,Wall Clock,Home,Apple,2234,2990.8
501883,Wall Clock,Home,Samsung,2179,2798.05
501884,Wall Clock,Home,Samsung,539,743.35
501885,Wall Clock,Home,Penguin,1696,2500.76
501886,Wall Clock,Home,Apple,2246,3147.76
501887,Wall Clock,Home,Nike,895,1271.6
501888,Wall Clock,Home,Apple,2156,3008.98
501889,Wall Clock,Home,Philips,1571,1899.27
501890,Wall Clock,Home,Mamaearth,2217,2888.16
501891,Wall Clock,Home,Boat,1995,2814.35
501892,Wall Clock,Home,Mamaearth,636,866.2
501893,Wall Clock,Home,Prestige,438,631.38
501894,Wall Clock,Home,Dettol,1815,2290.27
501895,Wall Clock,Home,Dettol,1146,1659.76
501896,Wall Clock,Home,Puma,945,1141.42
501897,Wall Clock,Home,Samsung,2190,2884.52
501898,Wall Clock,Home,Himalaya,1558,1972.84
501899,Wall Clock,Home,Puma,2472,3616.6
501900,Wall Clock,Home,Prestige,1102,1647.68
501901,LED Bulb,Home,Apple,521,772.48
501902,LED Bulb,Home,Puma,2020,2939.11
501903,LED Bulb,Home,Mamaearth,1991,2881.98
501904,LED Bulb,Home,Penguin,995,1330.43
501905,LED Bulb,Home,Dettol,1671,2496.0
501906,LED Bulb,Home,Puma,258,368.6
501907,LED Bulb,Home,Penguin,570,690.73
501908,LED Bulb,Home,Mamaearth,1976,2446.3
501909,LED Bulb,Home,Mamaearth,2410,3087.26
501910,LED Bulb,Home,Nike,2240,2854.78
501911,LED Bulb,Home,Apple,1026,1513.13
501912,LED Bulb,Home,Mamaearth,150,180.76
501913,LED Bulb,Home,Puma,2058,2564.3
501914,LED Bulb,Home,Himalaya,410,494.32
501915,LED Bulb,Home,Samsung,1655,2312.85
501916,LED Bulb,Home,Samsung,1910,2412.74
501917,LED Bulb,Home,Philips,1238,1732.5
501918,LED Bulb,Home,Puma,1079,1395.93
501919,LED Bulb,Home,Prestige,1819,2568.02
501920,LED Bulb,Home,Penguin,1559,2120.69
501921,LED Bulb,Home,Prestige,546,806.9
501922,LED Bulb,Home,Boat,587,705.92
501923,LED Bulb,Home,Boat,2372,3377.04
501924,LED Bulb,Home,Apple,2182,2904.8
501925,LED Bulb,Home,Himalaya,756,939.93
501926,LED Bulb,Home,Prestige,260,321.99
501927,LED Bulb,Home,Himalaya,1276,1808.96
501928,LED Bulb,Home,Dettol,2156,3187.85
501929,LED Bulb,Home,Puma,651,789.98
501930,LED Bulb,Home,Penguin,766,969.83
501931,LED Bulb,Home,Mamaearth,1385,2051.43
501932,LED Bulb,Home,Apple,1853,2539.07
501933,LED Bulb,Home,Prestige,2356,3406.13
501934,LED Bulb,Home,Prestige,734,931.08
501935,LED Bulb,Home,Samsung,2299,3120.47
501936,LED Bulb,Home,Boat,964,1404.06
501937,LED Bulb,Home,Nike,283,407.92
501938,LED Bulb,Home,Penguin,1715,2263.09
501939,LED Bulb,Home,Dettol,2458,3631.87
501940,LED Bulb,Home,Apple,2225,3118.03
501941,LED Bulb,Home,Puma,2465,3667.15
501942,LED Bulb,Home,Mamaearth,1970,2413.53
501943,LED Bulb,Home,Samsung,525,685.24
501944,LED Bulb,Home,Himalaya,1097,1369.99
501945,LED Bulb,Home,Puma,359,467.51
501946,LED Bulb,Home,Nike,1653,2117.61
501947,LED Bulb,Home,Penguin,1159,1717.88
501948,LED Bulb,Home,Puma,2224,3095.61
501949,LED Bulb,Home,Philips,661,854.4
501950,LED Bulb,Home,Nike,2163,2793.39
501951,LED Bulb,Home,Puma,1173,1640.47
501952,LED Bulb,Home,Nike,1729,2371.23
501953,LED Bulb,Home,Samsung,2390,3412.72
501954,LED Bulb,Home,Prestige,494,728.9
501955,LED Bulb,Home,Himalaya,1684,2338.18
501956,LED Bulb,Home,Dettol,367,528.32
501957,LED Bulb,Home,Dettol,1259,1709.66
501958,LED Bulb,Home,Apple,2251,3080.09
501959,LED Bulb,Home,Apple,1677,2354.13
501960,LED Bulb,Home,Nike,1341,2005.49
501961,LED Bulb,Home,Samsung,1323,1640.25
501962,LED Bulb,Home,Nike,986,1464.56
501963,LED Bulb,Home,Boat,1684,2332.61
501964,LED Bulb,Home,Mamaearth,1013,1430.95
501965,LED Bulb,Home,Boat,1356,1693.46
501966,LED Bulb,Home,Mamaearth,2261,2715.97
501967,LED Bulb,Home,Samsung,2237,3017.64
501968,LED Bulb,Home,Dettol,781,941.91
501969,LED Bulb,Home,Philips,168,220.43
501970,LED Bulb,Home,Nike,506,748.81
501971,LED Bulb,Home,Mamaearth,1234,1758.15
501972,LED Bulb,Home,Puma,2384,3373.88
501973,LED Bulb,Home,Nike,527,728.03
501974,LED Bulb,Home,Penguin,591,880.76
501975,LED Bulb,Home,Nike,2234,3346.46
501976,LED Bulb,Home,Apple,543,688.88
501977,LED Bulb,Home,Prestige,349,436.03
501978,LED Bulb,Home,Apple,1005,1341.18
501979,LED Bulb,Home,Philips,1861,2356.74
501980,LED Bulb,Home,Samsung,1265,1743.73
501981,LED Bulb,Home,Mamaearth,1299,1759.4
501982,LED Bulb,Home,Apple,978,1289.81
501983,LED Bulb,Home,Philips,423,586.9
501984,LED Bulb,Home,Dettol,1386,1733.67
501985,LED Bulb,Home,Samsung,302,421.91
501986,LED Bulb,Home,Philips,2136,2981.99
501987,LED Bulb,Home,Samsung,1691,2341.83
501988,LED Bulb,Home,Mamaearth,1820,2289.94
501989,LED Bulb,Home,Penguin,1249,1627.02
501990,LED Bulb,Home,Samsung,402,600.21
501991,LED Bulb,Home,Mamaearth,1114,1538.32
501992,LED Bulb,Home,Prestige,242,302.81
501993,LED Bulb,Home,Penguin,1561,2210.16
501994,LED Bulb,Home,Mamaearth,1078,1508.6
501995,LED Bulb,Home,Prestige,1838,2644.1
501996,LED Bulb,Home,Samsung,828,1136.32
501997,LED Bulb,Home,Penguin,1567,2026.81
501998,LED Bulb,Home,Boat,1900,2779.78
501999,LED Bulb,Home,Mamaearth,738,938.7
502000,LED Bulb,Home,Apple,1009,1371.53
502001,Baby Wipes,Babycare,Philips,625,751.31
