feedback_id,customer_id,product_id,rating_stars,sentiment,delivery_status,feedback_date,order_value
618958,109352,502249,1,Positive,Slightly Delayed,2024-06-12 15:00:21,760
618959,110271,500843,2,Negative,On Time,2025-07-14 15:18:49,3161
618960,108950,500893,5,Positive,Slightly Delayed,2025-04-28 21:07:21,4526
618961,106521,503280,4,Positive,Slightly Delayed,2025-02-12 19:33:10,4828
618962,113874,500075,4,Positive,On Time,2025-06-11 20:35:01,2559
618963,108574,501649,1,Positive,Delayed,2025-06-16 02:44:13,2236
618964,104960,502595,2,Neutral,On Time,2024-10-23 15:33:15,4320
618965,101719,500370,1,Positive,On Time,2024-01-23 04:28:42,4997
618966,110257,501824,5,Positive,Slightly Delayed,2025-05-01 13:48:57,3541
618967,101597,502904,5,Neutral,On Time,2025-12-22 11:53:32,1764
618968,107616,501504,1,Neutral,Slightly Delayed,2025-01-14 13:29:58,2709
618969,103224,500868,5,Positive,On Time,2024-03-03 16:16:13,2895
618970,116511,502551,1,Positive,Delayed,2024-07-24 11:27:59,2892
618971,101768,503069,2,Positive,On Time,2024-11-04 12:12:06,2277
618972,100218,500029,1,Neutral,On Time,2025-10-16 01:09:27,1012
618973,102828,500535,5,Neutral,On Time,2024-03-31 18:41:38,1909
618974,116442,501599,1,Neutral,On Time,2025-07-08 22:35:28,2364
618975,110031,503314,4,Neutral,Slightly Delayed,2025-12-14 15:08:19,1543
618976,107382,502906,2,Positive,On Time,2025-05-27 00:33:22,4097
618977,101237,501096,4,Neutral,On Time,2024-12-16 02:25:07,852
618978,102386,500156,4,Positive,On Time,2024-10-23 23:22:46,1709
618979,100450,502961,2,Neutral,Slightly Delayed,2025-07-12 22:17:27,4814
618980,110025,501594,4,Positive,On Time,2025-11-09 02:39:55,4216
618981,107529,500891,4,Neutral,On Time,2025-06-30 02:56:36,2323
618982,103344,503435,3,Neutral,On Time,2025-03-14 09:37:20,3548
618983,101344,501306,2,Positive,On Time,2024-03-27 03:44:47,2278
618984,104019,502232,3,Positive,On Time,2024-12-19 13:51:56,1294
618985,110542,502723,3,Positive,On Time,2024-05-26 11:30:37,4135
618986,112733,501591,2,Negative,On Time,2025-03-29 13:28:59,3832
618987,106315,503469,1,Neutral,On Time,2024-07-08 06:56:32,4319
618988,115185,501499,3,Negative,Slightly Delayed,2025-04-20 21:03:31,2472
618989,115002,502355,1,Neutral,On Time,2024-10-30 01:47:52,1320
618990,104040,500956,2,Positive,On Time,2025-01-14 08:18:28,315
618991,109766,500813,1,Neutral,On Time,2024-02-24 18:17:16,2949
618992,109045,502449,1,Neutral,On Time,2024-04-14 16:17:17,5740
618993,117623,502269,3,Neutral,Slightly Delayed,2024-05-03 04:18:18,3724
618994,104267,503211,3,Negative,On Time,2024-10-25 14:25:24,1621
618995,104823,500321,2,Negative,On Time,2024-11-19 00:13:51,863
618996,115833,501597,3,Neutral,On Time,2025-12-13 16:01:05,875
618997,110997,500651,3,Positive,On Time,2024-08-16 14:05:45,5556
618998,115127,500683,4,Neutral,On Time,2025-06-02 03:02:26,1872
618999,102766,503373,4,Neutral,On Time,2025-01-21 06:20:26,4450
619000,103191,501033,1,Positive,On Time,2025-11-13 02:23:40,5207
619001,111443,501024,3,Neutral,Slightly Delayed,2024-03-29 11:40:43,802
619002,108576,502395,3,Neutral,Delayed,2024-07-09 00:21:03,3511
619003,105413,501169,4,Positive,On Time,2024-06-21 14:32:37,3913
619004,108276,500525,4,Positive,Slightly Delayed,2025-07-20 05:33:52,4647
619005,113400,501364,3,Positive,Slightly Delayed,2024-12-08 00:29:46,3975
619006,109946,500793,3,Neutral,On Time,2024-02-19 19:55:36,3950
619007,111952,500551,3,Positive,On Time,2025-06-06 19:29:53,3299
619008,112667,500745,2,Negative,On Time,2025-07-02 08:59:51,4723
619009,103784,500230,3,Neutral,Slightly Delayed,2025-01-09 23:16:05,917
619010,109332,500273,1,Positive,On Time,2024-10-11 14:17:46,3250
619011,111845,502339,4,Neutral,Slightly Delayed,2025-08-12 01:32:58,2463
619012,106637,501350,2,Positive,On Time,2024-08-04 23:21:14,5057
619013,116310,501335,3,Positive,On Time,2025-11-11 03:31:43,4589
619014,107344,501589,3,Neutral,Delayed,2024-09-04 16:00:12,2602
619015,107698,500553,2,Neutral,On Time,2025-01-01 05:27:03,2309
619016,115918,501198,4,Neutral,On Time,2024-09-11 09:24:17,5795
619017,107940,501897,5,Positive,Slightly Delayed,2025-10-26 13:27:24,1316
619018,105595,502170,3,Positive,On Time,2025-01-05 07:06:31,2825
619019,107134,503320,1,Positive,On Time,2025-05-29 08:46:41,2560
619020,106629,503400,5,Positive,Slightly Delayed,2025-05-16 10:09:03,2441
619021,114651,500014,1,Positive,Delayed,2025-12-09 05:17:05,4901
619022,109283,501580,5,Positive,Delayed,2024-09-27 06:04:52,1361
619023,105276,503129,2,Positive,On Time,2024-10-22 23:57:26,1493
619024,102683,502797,2,Positive,On Time,2025-05-18 05:35:07,1757
619025,108411,500725,4,Negative,On Time,2025-04-14 10:46:35,1384
619026,105812,501477,3,Neutral,On Time,2025-12-05 06:35:29,4090
619027,104627,501301,2,Negative,On Time,2024-10-20 13:41:57,3381
619028,117273,502946,2,Positive,On Time,2025-09-20 00:34:43,3299
619029,104589,501739,3,Negative,Slightly Delayed,2025-09-22 13:01:29,760
619030,112736,500851,1,Neutral,On Time,2025-02-01 08:40:19,5610
619031,104996,501931,3,Positive,On Time,2025-12-15 07:31:38,2711
619032,115117,500400,4,Neutral,Delayed,2025-11-13 22:53:23,4797
619033,107846,503085,4,Neutral,Delayed,2024-06-15 23:18:08,1802
619034,102800,502622,4,Positive,Slightly Delayed,2024-08-31 20:40:02,4590
619035,108605,500370,5,Positive,On Time,2025-05-14 10:26:05,4867
619036,107176,500837,4,Positive,Delayed,2024-02-21 15:54:56,466
619037,100692,503027,4,Positive,On Time,2024-04-16 06:32:13,5282
619038,116165,500530,1,Positive,Slightly Delayed,2025-12-01 22:43:00,4146
619039,104063,501470,4,Neutral,Slightly Delayed,2025-10-04 13:03:05,2851
619040,117674,500118,1,Positive,On Time,2025-09-24 23:16:21,5382
619041,101970,502104,2,Neutral,Slightly Delayed,2025-04-27 17:21:44,410
619042,109642,502098,2,Positive,On Time,2025-06-13 07:46:44,2304
619043,102522,503416,1,Positive,On Time,2025-05-18 21:20:57,1742
619044,113328,503315,5,Neutral,Slightly Delayed,2024-12-18 23:08:20,5389
619045,100818,501716,1,Neutral,On Time,2024-12-19 06:01:37,5023
619046,115941,503316,4,Positive,On Time,2024-03-11 03:39:22,4835
619047,111563,500415,4,Positive,On Time,2025-11-09 14:11:57,1330
619048,110766,501491,5,Neutral,Slightly Delayed,2024-09-05 03:58:28,3102
619049,102974,502289,5,Positive,On Time,2024-03-25 03:04:09,5390
619050,106949,502408,4,Positive,Slightly Delayed,2025-10-28 08:32:16,2660
619051,113986,500019,5,Positive,On Time,2024-07-31 01:58:22,2843
619052,108182,503494,3,Negative,On Time,2025-09-03 19:30:49,984
619053,114826,500598,4,Negative,On Time,2025-06-05 09:17:18,5841
619054,104419,500677,3,Positive,On Time,2024-07-13 12:12:05,4922
619055,112884,503226,1,Positive,On Time,2025-10-19 05:09:59,5316
619056,105812,502940,4,Negative,On Time,2024-05-08 16:38:33,324
619057,104723,502246,4,Positive,On Time,2025-07-06 21:44:15,1279
619058,106607,503279,2,Positive,On Time,2024-06-18 11:41:11,1649
619059,112299,503231,1,Positive,Slightly Delayed,2025-04-28 19:06:26,725
619060,107774,501267,4,Neutral,Slightly Delayed,2024-11-20 17:13:38,392
619061,108136,500734,3,Positive,On Time,2024-11-01 12:08:55,5176
619062,117426,502415,1,Positive,Delayed,2025-04-25 17:07:11,5401
619063,115535,502390,3,Positive,Slightly Delayed,2025-10-28 17:38:51,508
619064,106161,502479,2,Positive,On Time,2024-02-11 22:58:00,952
619065,102023,503335,3,Neutral,On Time,2025-01-17 23:57:14,2454
619066,101453,500790,4,Positive,On Time,2024-04-09 00:12:36,4647
619067,116431,502638,5,Positive,On Time,2025-11-09 23:49:03,2102
619068,115732,502629,2,Neutral,On Time,2025-01-07 15:43:14,2819
619069,103520,502501,2,Positive,On Time,2024-11-12 11:29:50,1507
619070,111238,501991,3,Positive,On Time,2025-05-26 13:19:58,499
619071,101321,501284,5,Neutral,On Time,2025-03-23 01:56:12,5377
619072,110708,500261,3,Neutral,On Time,2024-07-17 15:30:08,3349
619073,115623,503126,2,Neutral,On Time,2025-08-31 04:18:07,987
619074,108676,501429,1,Positive,On Time,2024-12-17 05:05:19,4618
619075,115409,500547,5,Positive,On Time,2025-12-06 18:53:59,874
619076,102072,503361,2,Neutral,On Time,2025-11-15 10:55:09,1591
619077,105759,503385,4,Negative,On Time,2024-02-14 00:44:36,5125
619078,110337,500291,1,Positive,On Time,2025-05-07 12:28:34,2736
619079,116592,501656,3,Positive,On Time,2025-08-02 08:00:52,3463
619080,103497,500052,5,Positive,On Time,2024-03-18 09:24:37,5965
619081,103574,502629,2,Positive,On Time,2025-11-15 00:40:04,5301
619082,115084,502988,5,Neutral,Slightly Delayed,2025-08-07 03:58:29,4340
619083,106064,501497,1,Positive,On Time,2025-07-24 11:47:15,504
619084,101920,501664,4,Positive,On Time,2025-06-08 04:15:22,1923
619085,116076,500211,5,Positive,Slightly Delayed,2024-09-21 13:22:11,4635
619086,108158,501544,2,Neutral,On Time,2024-01-02 19:19:42,5643
619087,108985,501734,5,Positive,On Time,2025-11-08 00:06:41,4179
619088,103164,500018,4,Positive,Delayed,2024-05-15 20:45:45,4227
619089,104018,501997,2,Neutral,On Time,2024-07-12 00:21:54,1762
619090,116895,502354,2,Neutral,On Time,2024-11-30 13:46:58,613
619091,101856,501899,1,Negative,On Time,2024-06-13 19:05:33,1347
619092,115671,503034,2,Positive,On Time,2025-05-12 23:24:10,5981
619093,106343,503447,2,Positive,On Time,2024-09-18 18:55:19,1222
619094,104478,500160,4,Neutral,On Time,2025-05-07 22:15:44,2753
619095,100953,501756,1,Positive,On Time,2025-05-17 22:45:30,2537
619096,102412,502102,2,Positive,On Time,2025-06-07 05:55:17,4462
619097,107906,500668,2,Negative,On Time,2025-04-13 18:09:09,399
619098,103635,502066,2,Negative,On Time,2025-09-12 08:05:52,5509
619099,105852,502790,4,Positive,On Time,2024-03-27 06:22:57,5783
619100,111877,503250,3,Positive,On Time,2025-07-26 18:18:30,301
619101,110440,500791,5,Positive,On Time,2025-10-14 22:08:12,4557
619102,108378,501371,5,Positive,On Time,2024-08-27 01:14:34,3245
619103,115627,501597,1,Positive,On Time,2024-08-09 20:49:44,5884
619104,105030,502151,1,Positive,On Time,2025-05-23 09:38:26,4295
619105,109985,501338,3,Positive,Slightly Delayed,2024-12-19 11:45:14,2824
619106,116313,502605,5,Positive,On Time,2024-02-16 22:43:51,510
619107,113365,501060,5,Negative,On Time,2024-12-16 16:58:34,859
619108,102895,501437,2,Positive,Delayed,2024-08-01 18:13:59,4149
619109,110020,503285,5,Positive,On Time,2024-12-26 22:20:44,375
619110,115158,500324,2,Positive,Slightly Delayed,2024-04-10 13:43:39,5353
619111,107136,500628,3,Positive,On Time,2025-05-23 01:13:32,5339
619112,105506,501187,2,Neutral,Delayed,2024-06-29 15:13:33,4216
619113,114678,502906,1,Positive,On Time,2024-08-25 17:10:42,1933
619114,104883,501901,2,Positive,On Time,2024-11-20 06:06:16,1566
619115,103536,503211,1,Neutral,On Time,2025-06-22 22:26:13,3145
619116,109856,502469,4,Positive,On Time,2025-03-18 12:05:28,1253
619117,102970,502535,4,Positive,Slightly Delayed,2025-07-10 18:19:48,5093
619118,106356,502072,2,Positive,On Time,2024-05-18 07:51:04,547
619119,109149,502558,5,Neutral,On Time,2025-01-15 12:06:12,701
619120,107613,501050,3,Negative,On Time,2025-01-05 02:14:48,5090
619121,100771,501184,2,Negative,On Time,2025-05-07 15:48:21,4062
619122,106027,502856,4,Positive,On Time,2025-07-23 06:19:35,4129
619123,105251,500010,1,Neutral,On Time,2025-06-02 03:19:28,2745
619124,117743,501826,5,Neutral,On Time,2024-01-11 00:43:01,1393
619125,116888,500418,1,Positive,Slightly Delayed,2024-12-06 22:05:42,847
619126,100029,502981,2,Positive,On Time,2024-01-22 01:02:44,4862
619127,100938,501205,2,Negative,On Time,2024-10-11 11:31:18,3995
619128,107686,503103,2,Neutral,On Time,2025-05-11 20:11:12,5853
619129,113642,502683,5,Neutral,On Time,2024-07-30 23:03:11,2980
619130,101000,501275,2,Positive,On Time,2024-10-02 21:01:16,1315
619131,114438,502589,2,Neutral,On Time,2025-07-01 23:02:57,4856
619132,103955,501158,2,Positive,On Time,2024-03-24 14:15:26,4357
619133,101422,500112,3,Positive,On Time,2025-10-22 19:56:45,494
619134,101410,502306,4,Neutral,Delayed,2025-03-17 20:39:17,3204
619135,113910,501509,4,Positive,Slightly Delayed,2025-07-29 12:36:17,2401
619136,103727,503233,3,Positive,On Time,2024-11-25 10:10:42,1561
619137,117993,502178,2,Positive,Slightly Delayed,2025-09-04 19:28:56,4513
619138,107313,500287,4,Neutral,Slightly Delayed,2024-03-30 13:42:33,1456
619139,105301,501753,2,Positive,Delayed,2024-12-07 00:26:54,3784
619140,107692,503099,1,Positive,On Time,2024-04-01 20:38:56,2149
619141,117785,500977,5,Positive,On Time,2025-02-04 11:28:51,3935
619142,115955,500073,2,Positive,On Time,2024-11-11 17:02:41,5513
619143,114610,501564,1,Neutral,On Time,2024-12-28 23:36:36,2406
619144,117109,500938,3,Positive,On Time,2024-11-19 04:51:25,3155
619145,113242,500083,2,Negative,Delayed,2024-02-05 05:17:41,5504
619146,105137,500077,1,Positive,On Time,2025-09-21 08:14:33,4692
619147,105649,501645,3,Neutral,On Time,2024-07-16 13:04:32,1888
619148,100646,501073,2,Negative,On Time,2025-09-24 04:56:38,4437
619149,108040,502234,5,Positive,On Time,2024-04-22 20:16:19,2468
619150,115365,500424,3,Negative,On Time,2024-10-30 11:47:17,973
619151,103564,502883,2,Positive,Slightly Delayed,2024-12-17 08:33:25,4904
619152,116839,503022,5,Positive,On Time,2025-05-29 17:14:11,4382
619153,101277,502756,1,Negative,On Time,2024-04-08 17:01:46,2850
619154,103287,501902,4,Positive,On Time,2025-03-26 13:38:52,4963
619155,111048,500203,5,Positive,On Time,2024-09-23 04:12:47,734
619156,111272,502795,1,Positive,Slightly Delayed,2025-02-16 16:34:09,4371
619157,107344,501888,1,Neutral,On Time,2024-02-12 05:27:32,1089
619158,103701,500201,4,Positive,On Time,2025-04-29 05:12:09,4654
619159,105292,500040,3,Positive,Delayed,2024-07-25 03:16:58,1460
619160,109161,503417,2,Positive,On Time,2025-04-28 12:13:57,2074
619161,117023,501944,2,Positive,On Time,2024-05-06 02:29:20,791
619162,106764,502624,4,Positive,Slightly Delayed,2024-03-29 21:18:37,2461
619163,104821,500960,1,Neutral,Delayed,2025-10-20 02:49:49,4169
619164,109762,500969,2,Positive,Slightly Delayed,2024-04-02 06:48:25,4257
619165,115886,500549,2,Neutral,Slightly Delayed,2025-12-24 20:19:29,3765
619166,113362,502009,2,Positive,Slightly Delayed,2025-03-21 13:31:35,4270
619167,114223,503272,3,Neutral,On Time,2024-01-05 23:20:55,3855
619168,108234,503260,1,Positive,Delayed,2025-08-17 03:58:09,4351
619169,100956,503370,3,Negative,On Time,2025-01-28 07:07:19,4349
619170,106314,502991,1,Neutral,Slightly Delayed,2025-07-29 14:31:44,3519
619171,104581,501847,5,Neutral,On Time,2024-02-16 11:53:40,3804
619172,117372,501038,5,Negative,On Time,2025-10-17 16:16:16,1065
619173,112413,502379,2,Positive,On Time,2024-10-20 08:57:17,926
619174,105075,500756,4,Positive,On Time,2024-02-28 22:18:38,5641
619175,103530,501364,4,Positive,On Time,2025-07-17 23:19:37,2579
619176,107661,501959,4,Positive,On Time,2024-07-28 09:58:22,651
619177,109095,502864,4,Positive,Slightly Delayed,2024-10-26 13:13:23,2063
619178,115197,502240,5,Neutral,Slightly Delayed,2024-04-29 08:52:41,5324
619179,114021,500440,5,Positive,Slightly Delayed,2024-08-12 19:38:28,388
619180,102696,503420,3,Positive,Delayed,2024-03-12 08:58:34,5252
619181,110702,503308,4,Neutral,On Time,2025-10-28 19:45:31,759
619182,114047,502136,2,Neutral,On Time,2024-07-30 21:06:29,5205
619183,106004,502942,3,Negative,On Time,2024-05-31 11:07:04,1005
619184,117828,502918,5,Positive,On Time,2024-02-05 05:43:55,742
619185,102316,501532,5,Negative,Slightly Delayed,2025-10-16 23:22:07,3151
619186,102065,500171,2,Neutral,Slightly Delayed,2024-01-10 10:47:07,5901
619187,106605,501797,5,Positive,On Time,2024-06-08 22:50:22,5110
619188,102284,501866,3,Positive,On Time,2024-01-06 14:03:29,1079
619189,117912,500992,3,Positive,On Time,2024-10-23 16:20:11,4637
619190,106819,501010,5,Neutral,Slightly Delayed,2024-02-07 16:29:07,3708
619191,100677,502586,5,Neutral,On Time,2024-06-07 22:15:44,5874
619192,110545,502043,4,Positive,On Time,2025-03-17 10:43:04,444
619193,102510,500636,1,Positive,On Time,2024-07-04 14:20:27,5218
619194,117957,503205,3,Neutral,Delayed,2025-09-11 23:43:12,2658
619195,115550,502194,4,Positive,On Time,2025-07-17 07:57:06,4507
619196,109638,503301,3,Positive,On Time,2025-02-28 23:17:13,818
619197,100525,501207,1,Positive,On Time,2025-01-25 16:06:15,2738
619198,117497,503500,4,Positive,On Time,2024-09-15 00:45:53,4747
619199,115987,500602,2,Positive,On Time,2025-05-22 22:18:37,1959
619200,115435,500506,4,Neutral,Slightly Delayed,2025-12-09 06:54:49,5623
619201,114612,503278,2,Negative,On Time,2025-02-11 13:08:30,2642
619202,104047,500810,4,Negative,On Time,2025-03-12 11:19:28,4409
619203,111790,503132,5,Negative,Delayed,2025-08-13 10:35:10,4288
619204,107128,500148,1,Positive,Delayed,2024-11-30 21:16:36,5778
619205,112605,502737,5,Positive,On Time,2025-10-11 00:36:46,1616
619206,110071,501146,4,Neutral,On Time,2024-02-08 01:53:23,3078
619207,103502,503132,3,Negative,Slightly Delayed,2024-01-04 00:05:26,1570
619208,113280,501829,3,Positive,On Time,2024-08-26 06:20:18,4168
619209,103695,503147,4,Positive,On Time,2024-11-30 07:28:25,1037
619210,112344,500293,3,Positive,On Time,2025-11-27 10:50:16,770
619211,103765,501137,5,Positive,On Time,2024-10-05 04:39:44,2979
619212,114371,502333,1,Neutral,Slightly Delayed,2024-05-07 13:36:10,2103
619213,108614,503160,2,Neutral,Slightly Delayed,2024-01-29 13:51:02,2739
619214,102892,500908,1,Positive,On Time,2025-05-31 16:40:07,4108
619215,108669,501427,1,Positive,On Time,2025-10-06 00:50:05,3104
619216,109048,502935,2,Positive,On Time,2025-04-21 19:06:33,5396
619217,104178,501396,2,Negative,On Time,2024-11-29 14:29:21,4889
619218,109397,502928,2,Positive,Delayed,2024-07-12 23:03:25,2088
619219,117247,501373,5,Positive,Slightly Delayed,2025-11-14 18:21:14,5466
619220,102833,500444,1,Positive,On Time,2025-03-25 23:00:00,4282
619221,116908,500266,4,Positive,Slightly Delayed,2024-09-15 20:34:28,3252
619222,113494,502630,3,Positive,On Time,2024-07-16 23:01:24,3327
619223,114045,502599,1,Positive,On Time,2025-01-09 09:35:04,998
619224,117352,501600,1,Negative,Slightly Delayed,2024-02-26 02:15:28,3095
619225,102462,501900,2,Positive,On Time,2025-12-26 16:14:51,5636
619226,101785,502245,2,Negative,On Time,2025-01-28 23:06:38,5447
619227,115831,501372,4,Neutral,On Time,2025-09-16 11:28:55,1917
619228,109540,503488,1,Positive,Slightly Delayed,2025-08-15 13:21:03,2239
619229,101691,502596,4,Positive,On Time,2024-11-08 16:49:49,3151
619230,111305,501366,4,Positive,Delayed,2024-05-20 01:34:25,2610
619231,101690,502129,5,Positive,On Time,2024-02-01 19:50:22,1170
619232,100860,500848,3,Positive,On Time,2025-03-26 01:44:30,440
619233,106669,501598,5,Positive,On Time,2024-05-05 07:52:26,2568
619234,114175,503076,2,Positive,On Time,2024-01-23 06:15:48,4787
619235,109563,502608,2,Positive,On Time,2024-12-05 13:41:10,1532
619236,106696,502503,2,Neutral,On Time,2024-04-26 17:22:28,654
619237,116446,500828,1,Negative,On Time,2024-02-13 18:53:26,508
619238,103362,501228,3,Positive,On Time,2024-05-28 04:35:35,5368
619239,101733,501431,5,Positive,Slightly Delayed,2025-05-03 05:41:57,676
619240,111613,500534,4,Positive,On Time,2025-11-26 17:28:03,5144
619241,116979,502109,1,Neutral,Slightly Delayed,2025-05-14 14:04:43,1806
619242,100051,503244,2,Positive,On Time,2025-04-05 08:10:12,2702
619243,103166,502182,2,Positive,Slightly Delayed,2025-03-21 06:03:59,4817
619244,107832,500412,5,Neutral,Delayed,2024-08-20 15:58:26,1007
619245,115641,502793,2,Positive,Delayed,2024-09-20 04:05:54,1514
619246,104324,502630,4,Neutral,On Time,2025-07-12 21:18:29,2918
619247,104888,501063,5,Neutral,On Time,2025-09-07 05:42:30,391
619248,117947,500313,1,Neutral,On Time,2024-07-09 23:00:17,2042
619249,111148,500968,5,Positive,On Time,2025-06-07 10:48:48,1484
619250,108887,502642,3,Positive,On Time,2025-11-05 07:01:29,4636
619251,103938,500476,2,Positive,On Time,2025-10-01 19:04:40,2034
619252,113107,501770,1,Positive,Slightly Delayed,2025-02-05 06:05:46,2693
619253,112081,500295,1,Neutral,On Time,2024-10-27 08:01:24,4984
619254,100277,503416,1,Positive,On Time,2025-03-13 09:11:28,5628
619255,113696,502038,1,Positive,Slightly Delayed,2024-02-27 23:43:04,1817
619256,110296,502347,2,Neutral,On Time,2025-07-18 13:24:01,5650
619257,112534,501835,4,Positive,On Time,2024-04-02 01:01:10,3964
619258,103692,502672,4,Positive,Delayed,2025-11-21 09:08:45,3870
619259,107696,502819,4,Positive,On Time,2025-01-22 06:50:43,499
619260,107627,502196,4,Negative,Delayed,2024-07-13 07:00:56,4489
619261,115279,501478,2,Neutral,On Time,2025-12-29 14:57:54,2554
619262,117694,501170,2,Positive,Slightly Delayed,2024-06-19 19:08:08,1748
619263,115522,502395,1,Neutral,On Time,2024-07-29 23:02:50,902
619264,108912,500783,3,Positive,On Time,2024-06-17 20:34:59,5058
619265,117571,503188,4,Negative,Slightly Delayed,2024-06-18 19:42:45,1201
619266,105574,501382,5,Positive,On Time,2024-06-07 17:24:46,4579
619267,111424,502107,4,Positive,On Time,2025-12-23 08:21:18,1688
619268,117102,501503,2,Neutral,On Time,2025-10-05 23:34:19,1378
619269,115595,500489,1,Neutral,On Time,2024-09-30 19:11:00,3534
619270,107534,502313,3,Positive,On Time,2024-09-20 06:52:21,2958
619271,106055,500320,2,Positive,On Time,2024-06-06 20:32:35,2666
619272,104397,503379,4,Neutral,On Time,2025-07-23 06:43:37,543
619273,103171,502332,2,Positive,On Time,2024-12-03 23:33:19,5462
619274,112809,502204,2,Positive,Slightly Delayed,2025-09-26 03:28:57,1441
619275,112639,503278,2,Neutral,Slightly Delayed,2024-03-22 06:20:25,1176
619276,117375,502560,5,Negative,Delayed,2024-07-24 13:17:16,4293
619277,115907,502108,5,Neutral,Slightly Delayed,2024-07-29 13:27:19,5653
619278,117533,503491,3,Negative,On Time,2025-04-06 22:42:05,1981
619279,112927,502376,3,Positive,Slightly Delayed,2025-09-26 18:58:42,633
619280,101439,500650,2,Neutral,On Time,2025-04-28 00:21:26,5864
619281,100573,501155,1,Negative,On Time,2024-05-08 14:13:29,2948
619282,117573,500086,1,Positive,Delayed,2025-03-08 10:52:47,1766
619283,109537,501433,1,Positive,Slightly Delayed,2024-09-01 22:56:21,5975
619284,111480,502853,4,Positive,On Time,2024-06-21 09:05:22,1461
619285,107586,501763,1,Neutral,Slightly Delayed,2024-06-20 18:39:58,2005
619286,114155,501024,2,Negative,On Time,2024-09-29 11:35:30,2457
619287,104061,500522,4,Positive,On Time,2024-12-30 20:43:32,5903
619288,115257,500683,3,Positive,Slightly Delayed,2025-05-13 19:10:46,5325
619289,117111,500199,2,Neutral,Slightly Delayed,2024-10-28 11:40:58,3754
619290,103629,502829,1,Negative,On Time,2025-07-19 00:12:56,2805
619291,114805,501709,5,Negative,On Time,2025-09-08 20:29:51,1979
619292,100582,502054,2,Negative,On Time,2025-08-10 21:50:21,3525
619293,107073,502840,2,Neutral,On Time,2025-12-23 07:22:49,851
619294,110872,500508,4,Positive,On Time,2024-02-25 10:50:56,742
619295,102962,500186,4,Positive,On Time,2024-09-27 00:47:43,1339
619296,114385,503364,4,Positive,On Time,2024-06-21 15:43:16,1910
619297,116054,502573,1,Positive,Slightly Delayed,2025-01-21 10:04:33,3404
619298,105934,503217,5,Negative,On Time,2025-09-02 14:44:18,3791
619299,116127,502147,4,Negative,On Time,2024-07-25 23:17:53,4869
619300,117934,500593,5,Positive,On Time,2025-08-03 00:37:33,3984
619301,102929,500877,1,Positive,On Time,2025-11-26 04:02:09,5239
619302,100809,500484,1,Positive,On Time,2024-04-21 21:55:23,926
619303,107854,501959,5,Neutral,On Time,2024-04-14 04:52:43,2653
619304,116842,502618,2,Positive,On Time,2025-11-19 23:40:15,1099
619305,108831,502524,2,Positive,Slightly Delayed,2024-11-20 03:32:06,3227
619306,114712,500714,3,Positive,On Time,2025-08-09 06:29:00,2366
619307,110520,502435,1,Negative,On Time,2024-03-13 17:19:59,3963
619308,110286,503252,2,Positive,On Time,2024-11-10 07:25:56,1961
619309,107009,503262,2,Positive,On Time,2025-05-16 04:14:54,576
619310,104183,502784,3,Positive,On Time,2024-10-19 11:52:47,1357
619311,106350,502659,3,Neutral,On Time,2024-01-10 15:10:27,1246
619312,112490,503322,4,Neutral,On Time,2024-08-13 16:37:22,551
619313,113459,502664,2,Negative,On Time,2024-03-31 16:35:13,1134
619314,116336,500939,3,Neutral,On Time,2024-05-25 18:20:26,3470
619315,111513,500954,5,Neutral,On Time,2025-10-15 13:13:33,4817
619316,106072,501552,1,Positive,On Time,2024-05-20 22:43:27,1271
619317,112460,502504,1,Positive,Slightly Delayed,2024-11-06 08:02:35,5817
619318,117382,502557,5,Positive,Delayed,2025-11-22 00:22:56,5306
619319,114547,500283,1,Positive,Slightly Delayed,2025-06-03 12:02:35,5723
619320,112525,501401,2,Positive,On Time,2024-11-04 08:43:24,769
619321,104422,500803,5,Negative,Slightly Delayed,2024-03-14 16:07:28,4872
619322,117396,502943,4,Positive,On Time,2024-05-22 18:23:44,2574
619323,109414,500910,1,Positive,On Time,2024-04-12 17:09:29,4024
619324,110798,502252,5,Positive,On Time,2024-03-16 17:53:37,607
619325,101782,501789,2,Positive,Slightly Delayed,2025-01-05 14:34:22,4881
619326,109437,500552,1,Negative,On Time,2025-08-08 16:28:35,2324
619327,107067,503094,2,Positive,On Time,2024-11-02 10:34:26,4440
619328,114915,500996,5,Positive,Slightly Delayed,2025-03-11 12:21:50,5541
619329,110906,500600,4,Negative,On Time,2025-09-16 09:49:54,5379
619330,116469,500800,2,Positive,On Time,2024-05-07 05:02:10,5795
619331,103993,503049,3,Positive,On Time,2024-11-03 15:41:47,797
619332,116480,501679,3,Positive,On Time,2024-07-01 19:44:55,4552
619333,110047,503371,4,Neutral,On Time,2025-11-03 19:01:31,2928
619334,109097,502957,2,Positive,On Time,2025-03-16 15:15:59,1822
619335,110467,503498,4,Neutral,On Time,2024-10-19 12:10:06,1661
619336,115606,502642,3,Neutral,On Time,2025-03-31 15:18:37,4379
619337,104785,501945,5,Negative,On Time,2024-12-09 18:17:56,3500
619338,113781,501634,3,Negative,On Time,2025-04-13 14:25:02,1223
619339,100866,501843,5,Positive,Slightly Delayed,2024-01-31 21:19:20,3823
619340,100156,502164,5,Neutral,Slightly Delayed,2025-06-12 20:04:09,991
619341,107364,500062,3,Positive,Slightly Delayed,2025-12-25 03:34:30,2313
