order_id,customer_id,product_id,order_date,quantity,payment_method,order_status,city,revenue,cost,profit
722841,102075,501324,2024-10-08 04:02:40,4,Card,Delivered,Hyderabad,9296.56,6908,2388.5599999999995
722842,111225,500947,2025-11-15 17:52:15,1,Card,Delivered,Bangalore,1571.71,1114,457.71000000000004
722843,107740,502114,2024-04-25 07:06:07,2,Card,Delivered,Kolkata,5570.0,4094,1476.0
722844,107285,501263,2024-02-13 18:44:46,4,Card,Delivered,Mumbai,8623.92,6740,1883.92
722845,100731,500419,2025-02-08 14:21:55,2,Card,Returned,Mumbai,5620.14,4550,1070.1400000000003
722846,106448,500372,2024-11-02 04:39:56,1,UPI,Delivered,Kolkata,614.4,424,190.39999999999998
722847,114730,502219,2024-01-18 11:01:47,2,Card,Cancelled,Delhi,467.48,388,79.48000000000002
722848,116220,500920,2024-05-03 13:42:51,3,Wallet,Delivered,Pune,7319.549999999999,5205,2114.5499999999993
722849,111497,500025,2025-10-23 05:09:16,4,Wallet,Returned,Chennai,11052.0,8828,2224.0
722850,105697,500513,2024-02-16 15:00:58,4,UPI,Delivered,Delhi,10830.2,8300,2530.2000000000007
722851,111198,501062,2025-01-29 13:05:47,4,UPI,Delivered,Kolkata,8296.84,6512,1784.8400000000001
722852,107692,500203,2025-07-26 07:05:24,4,UPI,Delivered,Hyderabad,4804.84,3916,888.8400000000001
722853,109287,500337,2024-01-23 15:24:08,1,Card,Delivered,Pune,3104.22,2476,628.2199999999998
722854,106192,501508,2024-10-08 10:16:44,1,UPI,Delivered,Hyderabad,327.16,219,108.16000000000003
722855,107332,501849,2025-09-05 20:57:12,2,Card,Delivered,Pune,775.72,530,245.72000000000003
722856,116053,501223,2024-11-01 17:34:42,1,UPI,Delivered,Mumbai,3550.05,2481,1069.0500000000002
722857,104488,500635,2024-09-26 20:24:34,1,Wallet,Delivered,Delhi,1268.07,1048,220.06999999999994
722858,116143,503218,2024-10-14 09:17:52,4,Card,Cancelled,Pune,14372.32,9828,4544.32
722859,104982,502385,2025-04-17 10:46:55,1,Card,Delivered,Chennai,3014.71,2217,797.71
722860,115124,502044,2024-01-29 20:29:57,4,Cash,Delivered,Hyderabad,12714.16,9916,2798.16
722861,101794,501803,2025-11-14 09:25:02,1,Card,Delivered,Mumbai,353.39,290,63.389999999999986
722862,104295,503348,2024-02-26 05:01:19,3,UPI,Delivered,Pune,5543.76,3936,1607.7600000000002
722863,107461,500005,2025-07-07 02:00:47,2,UPI,Cancelled,Hyderabad,1035.7,764,271.70000000000005
722864,114235,500494,2025-01-02 17:01:22,3,Card,Delivered,Delhi,770.4000000000001,618,152.4000000000001
722865,102018,500194,2024-05-15 21:01:32,4,Wallet,Delivered,Kolkata,5217.72,3956,1261.7200000000003
722866,103537,501746,2024-02-15 04:28:34,2,Wallet,Delivered,Kolkata,5083.16,4076,1007.1599999999999
722867,105451,501897,2025-12-04 14:29:00,1,Cash,Delivered,Pune,2884.52,2190,694.52
722868,111764,502732,2025-09-01 23:56:31,4,UPI,Delivered,Hyderabad,7249.96,5684,1565.96
722869,114865,500645,2025-12-25 21:03:11,4,Wallet,Delivered,Pune,9759.92,7132,2627.92
722870,113438,502783,2024-09-21 22:12:11,2,Card,Delivered,Hyderabad,5484.24,3976,1508.2399999999998
722871,106625,500455,2025-01-31 03:36:12,4,Cash,Delivered,Chennai,5585.56,3736,1849.5600000000004
722872,108346,502096,2025-05-03 04:06:32,3,Cash,Delivered,Bangalore,7066.049999999999,5145,1921.0499999999993
722873,117093,501931,2024-09-30 19:01:20,2,Wallet,Delivered,Delhi,4102.86,2770,1332.8599999999997
722874,102834,502986,2025-07-27 22:31:50,4,Card,Delivered,Kolkata,2736.84,2196,540.8400000000001
722875,101144,501875,2024-09-24 03:38:13,2,Wallet,Cancelled,Mumbai,1256.24,938,318.24
722876,105603,501803,2024-10-30 15:23:45,1,Cash,Delivered,Mumbai,353.39,290,63.389999999999986
722877,112761,500622,2024-09-21 11:51:07,1,Wallet,Delivered,Mumbai,2343.51,1892,451.5100000000002
722878,111011,501105,2025-04-01 01:49:36,3,Card,Delivered,Chennai,2261.64,1665,596.6399999999999
722879,103761,500315,2024-08-28 06:43:23,4,Wallet,Returned,Kolkata,14052.8,9576,4476.799999999999
722880,114710,502112,2025-09-08 18:23:41,4,Wallet,Delivered,Chennai,7621.72,5228,2393.7200000000003
722881,106461,501537,2025-02-16 09:15:05,1,UPI,Delivered,Bangalore,1115.79,827,288.78999999999996
722882,100711,501017,2024-01-31 13:54:08,1,Wallet,Delivered,Delhi,2313.92,1663,650.9200000000001
722883,104033,500025,2024-05-26 19:15:47,4,UPI,Delivered,Hyderabad,11052.0,8828,2224.0
722884,115630,501704,2024-12-01 23:57:14,4,UPI,Delivered,Kolkata,5438.76,4368,1070.7600000000002
722885,105387,502860,2025-09-24 08:48:35,4,Wallet,Cancelled,Delhi,4202.64,2844,1358.6400000000003
722886,113975,500012,2025-07-02 15:40:47,4,UPI,Delivered,Pune,2848.0,2188,660.0
722887,112809,502599,2024-10-27 13:18:39,3,Card,Delivered,Pune,4577.61,3240,1337.6099999999997
722888,106552,500556,2025-09-16 12:16:42,3,Cash,Delivered,Pune,3081.7799999999997,2391,690.7799999999997
722889,108614,503293,2024-12-15 17:47:43,3,Wallet,Delivered,Kolkata,8793.3,6906,1887.2999999999993
722890,116403,500208,2024-07-22 08:22:44,4,Wallet,Delivered,Kolkata,1462.24,1048,414.24
722891,106847,501934,2025-02-03 05:08:17,4,UPI,Delivered,Delhi,3724.32,2936,788.3200000000002
722892,101365,501184,2025-04-30 20:45:03,2,Cash,Cancelled,Hyderabad,695.76,478,217.76
722893,104738,501522,2025-03-15 18:04:54,2,Card,Cancelled,Chennai,4523.26,3510,1013.2600000000002
722894,111936,501073,2024-12-27 17:55:34,3,Cash,Delivered,Kolkata,6884.849999999999,4704,2180.8499999999995
722895,108248,500442,2024-10-12 14:54:31,3,Wallet,Delivered,Bangalore,7665.0,5616,2049.0
722896,103714,500804,2024-11-09 08:55:45,2,Wallet,Delivered,Hyderabad,6428.4,4516,1912.3999999999996
722897,108808,501513,2025-01-12 20:45:42,4,Cash,Delivered,Kolkata,6757.76,5452,1305.7600000000002
722898,105866,501141,2025-05-24 21:29:10,1,UPI,Delivered,Delhi,2863.69,2148,715.69
722899,115272,503243,2025-12-24 02:47:46,2,Wallet,Delivered,Delhi,4024.66,3196,828.6599999999999
722900,105535,500009,2025-02-24 21:33:12,2,Wallet,Cancelled,Mumbai,905.0,732,173.0
722901,100759,503373,2025-09-16 11:51:03,2,Cash,Returned,Pune,2345.9,1622,723.9000000000001
722902,100978,501282,2024-02-15 06:59:57,3,UPI,Delivered,Pune,7860.900000000001,5271,2589.9000000000005
722903,109383,500620,2025-01-16 16:37:46,2,UPI,Delivered,Mumbai,3398.38,2494,904.3800000000001
722904,113084,500043,2025-05-30 19:25:35,1,Wallet,Delivered,Bangalore,230.05,179,51.05000000000001
722905,110408,500380,2025-11-04 13:32:48,1,UPI,Delivered,Kolkata,2535.93,1696,839.9299999999998
722906,116421,503455,2024-06-01 02:22:50,4,UPI,Delivered,Bangalore,3179.6,2596,583.5999999999999
722907,101992,501911,2024-07-10 19:04:05,4,Cash,Delivered,Mumbai,6052.52,4104,1948.5200000000004
722908,117056,502060,2025-02-15 18:23:55,2,Wallet,Delivered,Mumbai,2123.96,1592,531.96
722909,114000,502287,2024-04-15 02:19:39,4,Cash,Delivered,Chennai,6778.16,4944,1834.1599999999999
722910,104346,503159,2024-09-14 20:35:33,4,Card,Delivered,Mumbai,8830.44,6284,2546.4400000000005
722911,111857,501471,2024-09-19 20:12:14,4,Card,Returned,Hyderabad,11006.76,8156,2850.76
722912,113733,500041,2025-03-06 08:20:02,3,Card,Returned,Mumbai,1135.98,777,358.98
722913,107967,502498,2024-07-26 11:17:39,1,Cash,Delivered,Hyderabad,2116.9,1590,526.9000000000001
722914,111455,503112,2025-02-06 20:21:05,2,Cash,Delivered,Bangalore,4001.56,3304,697.56
722915,109328,502962,2024-04-16 20:34:41,2,Wallet,Returned,Mumbai,6253.64,4572,1681.6400000000003
722916,110453,501255,2024-03-17 03:59:27,4,Cash,Delivered,Hyderabad,12828.56,8668,4160.5599999999995
722917,111164,500614,2025-07-09 23:08:29,4,Wallet,Delivered,Chennai,4364.0,3440,924.0
722918,111340,501309,2024-10-27 05:08:58,3,Wallet,Delivered,Mumbai,6722.400000000001,4785,1937.4000000000005
722919,108492,502212,2024-03-23 22:42:18,1,Wallet,Delivered,Chennai,2377.49,1811,566.4899999999998
722920,108254,500144,2025-06-13 08:25:38,3,Card,Delivered,Delhi,1524.4499999999998,1155,369.4499999999998
722921,109442,502144,2025-02-13 14:51:37,1,UPI,Delivered,Kolkata,542.94,373,169.94000000000005
722922,108561,501512,2024-06-25 17:04:24,3,Wallet,Delivered,Delhi,4514.46,3294,1220.46
722923,115872,502599,2024-10-01 14:23:34,4,Cash,Delivered,Bangalore,6103.48,4320,1783.4799999999996
722924,100187,501670,2024-05-28 13:22:41,2,Cash,Delivered,Delhi,3191.3,2398,793.3000000000002
722925,106482,500277,2025-08-15 07:09:19,3,Card,Delivered,Hyderabad,6656.52,4935,1721.5200000000004
722926,105539,502257,2024-05-02 03:08:02,1,Wallet,Cancelled,Delhi,2454.58,1728,726.5799999999999
722927,108534,500048,2024-05-06 22:45:27,3,Cash,Cancelled,Chennai,2563.11,1800,763.1100000000001
722928,100817,501263,2025-01-04 04:15:16,2,UPI,Delivered,Kolkata,4311.96,3370,941.96
722929,103542,502957,2024-10-16 13:49:28,4,Wallet,Delivered,Kolkata,2425.2,1724,701.1999999999998
722930,116812,502994,2024-11-04 09:51:03,4,Cash,Delivered,Hyderabad,1338.56,992,346.55999999999995
722931,113112,500566,2024-12-07 09:45:39,4,Wallet,Delivered,Bangalore,2882.08,2356,526.0799999999999
722932,101259,501498,2024-10-24 11:08:05,1,UPI,Delivered,Delhi,2262.57,1767,495.57000000000016
722933,114122,500590,2025-09-21 02:40:08,1,UPI,Delivered,Mumbai,423.36,337,86.36000000000001
722934,104175,500870,2024-12-21 22:07:53,4,Cash,Delivered,Pune,11379.72,7912,3467.7199999999993
722935,114172,502635,2024-08-18 12:46:49,2,UPI,Delivered,Kolkata,3691.12,2928,763.1199999999999
722936,117178,500510,2024-01-28 12:14:48,4,Wallet,Delivered,Mumbai,5507.72,4192,1315.7200000000003
722937,107690,500905,2024-01-25 09:45:55,3,Cash,Delivered,Bangalore,6021.87,4437,1584.87
722938,111391,502611,2025-05-08 19:41:13,1,Wallet,Delivered,Bangalore,1226.69,930,296.69000000000005
722939,110685,502552,2024-03-24 15:47:02,1,Card,Returned,Pune,1540.47,1043,497.47
722940,108298,501607,2025-02-23 08:44:22,4,Wallet,Delivered,Kolkata,5368.96,3976,1392.96
722941,106858,500050,2025-11-23 04:20:33,2,UPI,Cancelled,Kolkata,3586.4,2814,772.4000000000001
722942,106124,501450,2024-04-05 22:42:38,3,UPI,Returned,Chennai,9969.09,6750,3219.09
722943,113509,503368,2024-10-30 04:43:14,4,Card,Cancelled,Pune,14669.16,9836,4833.16
722944,104595,502423,2025-09-26 17:54:14,3,Cash,Delivered,Pune,9994.47,7134,2860.4699999999993
722945,100320,500086,2025-01-29 13:48:45,2,UPI,Delivered,Hyderabad,2914.94,2414,500.94000000000005
722946,111673,500898,2025-10-09 05:44:01,4,UPI,Delivered,Kolkata,4822.2,3744,1078.1999999999998
722947,109522,502536,2025-08-08 07:51:51,1,Wallet,Returned,Hyderabad,683.58,526,157.58000000000004
722948,100681,502029,2025-06-27 20:16:58,3,UPI,Delivered,Hyderabad,8893.02,6276,2617.0200000000004
722949,101416,501835,2025-07-06 14:00:10,4,Card,Delivered,Bangalore,10309.32,7980,2329.3199999999997
722950,114828,501619,2025-10-26 21:12:05,1,Cash,Delivered,Kolkata,1231.46,827,404.46000000000004
722951,107585,500242,2025-03-27 19:24:11,4,Card,Returned,Chennai,12466.96,9276,3190.959999999999
722952,103333,503005,2024-08-20 00:15:51,1,Card,Delivered,Mumbai,2621.01,1951,670.0100000000002
722953,112172,503479,2024-06-22 11:15:29,4,Card,Delivered,Mumbai,12421.6,9996,2425.6000000000004
722954,101268,502609,2024-10-03 09:27:08,2,Wallet,Delivered,Delhi,2787.4,2104,683.4000000000001
722955,102126,503138,2025-10-12 14:23:42,4,Cash,Delivered,Hyderabad,10497.16,8564,1933.1599999999999
722956,102678,503415,2024-07-03 16:54:59,4,Wallet,Delivered,Mumbai,10418.92,7552,2866.92
722957,104979,500097,2024-07-14 00:52:35,1,UPI,Delivered,Mumbai,2829.57,2250,579.5700000000002
722958,104519,501578,2025-02-01 06:52:13,3,Cash,Delivered,Pune,5108.5199999999995,3636,1472.5199999999995
722959,100664,502820,2025-10-08 19:48:26,3,UPI,Cancelled,Bangalore,3377.9700000000003,2757,620.9700000000003
722960,115565,503408,2024-07-02 19:04:55,2,Wallet,Delivered,Chennai,3323.28,2740,583.2800000000002
722961,101468,501202,2025-04-24 19:44:11,4,Card,Delivered,Pune,8948.6,6348,2600.6000000000004
722962,113708,502453,2024-11-04 15:09:29,3,Wallet,Delivered,Hyderabad,4123.74,3138,985.7399999999998
722963,111401,501799,2025-01-03 03:49:06,3,Cash,Returned,Kolkata,4293.36,2889,1404.3599999999997
722964,103986,503306,2024-10-26 16:39:50,4,UPI,Cancelled,Hyderabad,11812.12,8572,3240.120000000001
722965,108269,502808,2024-09-22 14:32:27,1,Card,Delivered,Hyderabad,1300.2,984,316.20000000000005
722966,108555,503070,2025-09-07 15:54:12,1,Wallet,Returned,Bangalore,3095.55,2150,945.5500000000002
722967,116847,500746,2025-01-28 13:03:25,3,Cash,Delivered,Kolkata,863.04,648,215.03999999999996
722968,105207,501083,2024-09-10 13:45:21,4,UPI,Returned,Hyderabad,11236.52,8360,2876.5200000000004
722969,112695,500915,2024-10-28 20:32:22,4,Wallet,Delivered,Pune,8729.84,6700,2029.8400000000001
722970,105505,503396,2025-02-17 01:33:20,3,Cash,Cancelled,Bangalore,10140.39,6885,3255.3899999999994
722971,102815,503016,2025-09-13 13:13:21,1,Wallet,Delivered,Hyderabad,717.05,538,179.04999999999995
722972,104667,502183,2025-02-18 11:47:38,4,Wallet,Delivered,Bangalore,1713.76,1244,469.76
722973,104486,502510,2025-09-12 09:40:58,1,Cash,Delivered,Bangalore,1300.54,1004,296.53999999999996
722974,111499,500274,2025-05-06 19:49:53,4,Card,Delivered,Hyderabad,1039.24,832,207.24
722975,102493,500005,2025-08-18 08:24:20,4,UPI,Delivered,Kolkata,2071.4,1528,543.4000000000001
722976,108437,501257,2025-11-22 04:09:20,2,Card,Delivered,Bangalore,4000.6,2802,1198.6
722977,115046,502802,2024-11-10 06:33:38,3,UPI,Cancelled,Kolkata,5126.4,3567,1559.3999999999996
722978,110046,501772,2024-07-17 05:13:58,1,Wallet,Delivered,Delhi,449.64,316,133.64
722979,100069,501878,2025-05-24 11:06:42,4,Cash,Delivered,Delhi,10578.0,8336,2242.0
722980,114805,501629,2025-12-09 16:45:33,1,UPI,Returned,Bangalore,1015.42,845,170.41999999999996
722981,116145,501835,2025-02-13 00:22:34,1,UPI,Delivered,Delhi,2577.33,1995,582.3299999999999
722982,115113,501149,2025-05-27 07:18:14,1,Card,Delivered,Chennai,895.37,649,246.37
722983,115146,501460,2025-09-28 15:20:47,2,Wallet,Delivered,Chennai,6650.22,4990,1660.2200000000003
722984,105218,500097,2025-04-06 05:36:26,4,UPI,Returned,Delhi,11318.28,9000,2318.2800000000007
722985,106395,501333,2025-11-26 11:57:26,2,Wallet,Delivered,Mumbai,5507.96,4474,1033.96
722986,100471,503010,2025-04-27 22:12:00,2,Wallet,Cancelled,Bangalore,4625.9,3334,1291.8999999999996
722987,112733,503319,2024-01-16 16:49:46,1,Card,Cancelled,Chennai,775.55,536,239.54999999999995
722988,101946,500730,2024-07-15 22:19:36,2,Wallet,Delivered,Pune,4309.46,3318,991.46
722989,106658,502004,2024-08-08 15:30:46,2,Wallet,Delivered,Pune,3376.44,2650,726.44
722990,117939,503134,2024-07-18 07:12:33,1,Wallet,Delivered,Kolkata,844.15,693,151.14999999999998
722991,100178,500185,2024-08-02 11:15:13,4,Wallet,Delivered,Delhi,8157.12,6396,1761.12
722992,108375,501595,2024-01-28 17:58:17,2,Wallet,Delivered,Chennai,5712.78,4142,1570.7799999999997
722993,102299,502307,2024-04-18 16:57:07,3,Wallet,Delivered,Delhi,9748.23,7173,2575.2299999999996
722994,116952,500511,2025-03-31 03:13:13,2,Card,Delivered,Kolkata,5057.06,3882,1175.0600000000004
722995,107623,503221,2024-05-21 02:25:15,4,Card,Delivered,Mumbai,8013.64,5344,2669.6400000000003
722996,101518,500087,2025-06-24 15:47:42,4,Wallet,Cancelled,Chennai,2521.72,1712,809.7199999999998
722997,106979,502969,2024-04-08 00:17:25,3,UPI,Returned,Pune,9917.76,7467,2450.76
722998,111586,500626,2024-11-02 23:44:19,2,UPI,Delivered,Delhi,3768.56,2846,922.56
722999,109415,502287,2025-04-01 18:58:41,1,Wallet,Delivered,Bangalore,1694.54,1236,458.53999999999996
723000,117508,502088,2024-12-09 04:43:54,3,Card,Delivered,Chennai,3753.1499999999996,2979,774.1499999999996
723001,107686,500195,2024-09-04 06:24:03,1,Card,Delivered,Delhi,2082.65,1730,352.6500000000001
723002,109561,500519,2024-06-06 20:49:23,1,Cash,Delivered,Hyderabad,1372.75,1105,267.75
723003,116293,502312,2024-08-19 01:31:27,3,Card,Returned,Bangalore,5859.93,4383,1476.9300000000003
723004,111458,500930,2025-07-05 04:58:14,4,Card,Returned,Chennai,10568.28,7064,3504.2800000000007
723005,104377,502158,2025-03-29 06:08:08,3,UPI,Delivered,Chennai,6308.549999999999,4227,2081.5499999999993
723006,110486,502925,2025-12-18 15:23:06,2,Cash,Delivered,Mumbai,1153.8,826,327.79999999999995
723007,116758,502691,2025-06-10 17:58:31,3,Wallet,Delivered,Kolkata,9364.41,6984,2380.41
723008,101773,501230,2025-05-11 16:36:05,4,Cash,Delivered,Kolkata,3915.2,3100,815.1999999999998
723009,117407,501916,2025-09-07 03:20:11,2,Card,Delivered,Delhi,4825.48,3820,1005.4799999999996
723010,100527,500479,2025-04-05 22:55:16,2,Wallet,Delivered,Kolkata,1663.3,1272,391.29999999999995
723011,106792,501732,2024-01-17 01:04:57,4,Cash,Returned,Kolkata,11835.68,8748,3087.6800000000003
723012,110890,500955,2024-05-01 09:49:28,3,Wallet,Delivered,Chennai,5834.07,4161,1673.0699999999997
723013,115297,501837,2024-02-10 11:31:54,2,Cash,Delivered,Kolkata,2463.24,1696,767.2399999999998
723014,108795,502910,2025-12-12 21:01:49,3,Wallet,Delivered,Chennai,9438.84,6507,2931.84
723015,111570,502923,2024-05-06 14:48:18,1,Card,Delivered,Mumbai,3210.22,2181,1029.2199999999998
723016,100097,502094,2024-10-20 06:03:16,3,Card,Delivered,Chennai,5860.89,4227,1633.8900000000003
723017,104290,500319,2024-07-21 11:28:29,1,Card,Delivered,Chennai,3246.34,2418,828.3400000000001
723018,110089,502858,2024-10-27 04:33:12,3,Cash,Delivered,Pune,8932.05,7359,1573.0499999999993
723019,110132,501485,2025-06-17 19:16:57,2,Card,Delivered,Chennai,545.46,390,155.46000000000004
723020,100200,500114,2025-04-26 23:09:23,2,Cash,Cancelled,Delhi,1568.1,1058,510.0999999999999
723021,108810,502305,2024-11-20 02:08:42,4,Card,Delivered,Pune,9416.92,7596,1820.92
723022,107163,501707,2024-02-23 21:52:54,3,Cash,Cancelled,Kolkata,1831.6799999999998,1284,547.6799999999998
723023,116665,500325,2025-11-20 06:59:37,1,Cash,Returned,Chennai,909.57,725,184.57000000000005
723024,115260,500818,2024-11-20 19:57:11,3,Card,Delivered,Mumbai,2713.92,1848,865.9200000000001
723025,109546,502382,2025-05-18 20:06:14,2,Cash,Delivered,Mumbai,3745.2,2728,1017.1999999999998
723026,117566,500625,2025-01-24 23:52:31,1,Wallet,Delivered,Kolkata,1114.78,816,298.78
723027,105018,500392,2024-12-08 13:51:37,2,Wallet,Delivered,Mumbai,1725.2,1180,545.2
723028,100292,501293,2025-09-23 07:51:17,2,Wallet,Delivered,Bangalore,2542.46,1772,770.46
723029,105355,503354,2024-12-01 23:47:16,4,UPI,Delivered,Delhi,10564.6,8224,2340.6000000000004
723030,104712,500238,2024-01-20 05:45:10,4,Wallet,Cancelled,Delhi,5988.64,4104,1884.6400000000003
723031,104475,501683,2025-11-29 02:41:56,4,Card,Delivered,Chennai,11669.32,8288,3381.3199999999997
723032,101911,501576,2025-05-20 08:19:01,1,Cash,Delivered,Pune,410.11,290,120.11000000000001
723033,113526,500033,2024-08-09 09:52:18,2,Wallet,Delivered,Bangalore,3538.9,2724,814.9000000000001
723034,112972,500674,2024-01-02 14:37:39,4,UPI,Delivered,Mumbai,11280.92,7860,3420.92
723035,103146,501229,2024-06-14 21:21:48,4,Wallet,Cancelled,Mumbai,3713.48,2928,785.48
723036,108173,501921,2024-10-28 14:02:14,1,Cash,Delivered,Mumbai,806.9,546,260.9
723037,105491,503269,2025-11-11 07:58:25,2,Card,Delivered,Bangalore,568.5,398,170.5
723038,109116,500668,2025-07-02 11:45:53,1,UPI,Returned,Bangalore,1912.4,1416,496.4000000000001
723039,111808,501672,2025-02-05 16:28:39,1,Card,Delivered,Delhi,3230.25,2487,743.25
723040,109614,501906,2024-12-22 05:41:12,3,UPI,Returned,Chennai,1105.8000000000002,774,331.8000000000002
723041,110283,500935,2025-11-20 01:16:07,1,Cash,Returned,Pune,3445.65,2419,1026.65
723042,116943,500296,2025-06-20 07:05:22,3,UPI,Delivered,Chennai,8418.869999999999,6183,2235.869999999999
723043,104114,501170,2025-11-14 13:19:19,2,Cash,Delivered,Hyderabad,1438.3,1088,350.29999999999995
723044,103326,500033,2025-01-08 17:30:51,3,Card,Delivered,Pune,5308.35,4086,1222.3500000000004
723045,106738,500013,2025-12-02 04:54:35,2,Card,Delivered,Kolkata,433.62,306,127.62
723046,114303,501466,2025-10-19 02:56:38,4,UPI,Delivered,Pune,8263.4,5520,2743.3999999999996
723047,100804,501894,2024-01-29 04:43:57,4,Wallet,Delivered,Delhi,9161.08,7260,1901.08
723048,113924,503298,2024-10-18 10:42:25,3,UPI,Cancelled,Chennai,7182.030000000001,5235,1947.0300000000007
723049,115970,500899,2025-04-18 08:32:51,4,Cash,Returned,Delhi,12486.8,9056,3430.7999999999993
723050,111899,502474,2025-08-31 07:39:15,3,Wallet,Delivered,Mumbai,1072.65,846,226.6500000000001
723051,111568,500826,2024-02-20 08:07:33,3,Wallet,Returned,Delhi,8097.63,5955,2142.63
723052,104721,502431,2024-12-28 11:28:23,1,UPI,Delivered,Bangalore,849.42,695,154.41999999999996
723053,106907,503165,2024-02-15 18:33:59,2,Wallet,Delivered,Hyderabad,3904.18,2872,1032.1799999999998
723054,110470,500723,2025-10-29 15:57:42,3,Card,Returned,Chennai,7255.5,6009,1246.5
723055,107963,501194,2024-07-15 07:17:14,3,Wallet,Delivered,Bangalore,1722.2400000000002,1416,306.24000000000024
723056,112666,503393,2025-07-05 22:03:25,2,UPI,Cancelled,Pune,5129.18,4186,943.1800000000003
723057,107611,501194,2025-12-10 00:06:54,4,Cash,Delivered,Delhi,2296.32,1888,408.32000000000016
723058,107961,501431,2024-05-13 13:05:07,4,Card,Delivered,Pune,8598.88,7140,1458.8799999999992
723059,101169,503160,2024-01-18 11:41:24,2,Cash,Delivered,Chennai,5787.38,4642,1145.38
723060,116406,500238,2025-05-07 17:07:07,4,Cash,Delivered,Chennai,5988.64,4104,1884.6400000000003
723061,108793,502082,2024-03-06 11:46:22,2,Card,Delivered,Hyderabad,3348.42,2506,842.4200000000001
723062,100506,501486,2025-09-30 13:50:14,4,Wallet,Delivered,Hyderabad,11614.76,8608,3006.76
723063,117090,502566,2025-06-23 23:44:06,2,Wallet,Delivered,Delhi,4742.28,3886,856.2799999999997
723064,114168,500149,2024-11-10 13:28:12,1,UPI,Delivered,Chennai,926.08,698,228.08000000000004
723065,108397,503332,2025-06-14 01:18:45,1,Cash,Delivered,Hyderabad,742.44,503,239.44000000000005
723066,102801,501353,2024-11-08 07:09:00,4,Wallet,Delivered,Chennai,9683.72,7608,2075.7199999999993
723067,117565,501241,2025-02-02 18:31:51,1,UPI,Delivered,Mumbai,3401.79,2467,934.79
723068,115528,500308,2025-02-23 10:58:57,2,Wallet,Delivered,Bangalore,5157.26,4034,1123.2600000000002
723069,104318,501003,2025-02-01 19:18:35,1,Wallet,Delivered,Bangalore,803.66,610,193.65999999999997
723070,104333,500347,2025-07-26 07:51:42,4,UPI,Returned,Delhi,8572.76,6360,2212.76
723071,101920,500993,2025-11-12 15:47:51,1,Wallet,Delivered,Chennai,1048.45,871,177.45000000000005
723072,114483,500140,2024-09-17 18:07:33,3,Card,Returned,Chennai,935.01,708,227.01
723073,109323,502523,2024-11-19 22:02:55,3,Card,Delivered,Hyderabad,4679.22,3237,1442.2200000000003
723074,117340,503327,2024-12-02 19:59:51,3,Cash,Delivered,Pune,9658.95,6948,2710.9500000000007
723075,116072,501176,2024-09-04 06:28:12,3,UPI,Delivered,Hyderabad,1375.59,957,418.5899999999999
723076,109342,503354,2024-05-22 03:03:41,4,Wallet,Delivered,Delhi,10564.6,8224,2340.6000000000004
723077,108885,501518,2024-06-28 22:14:41,1,Cash,Returned,Mumbai,3347.98,2273,1074.98
723078,117984,501022,2024-10-16 08:35:22,3,Cash,Delivered,Chennai,8226.69,6669,1557.6900000000005
723079,106905,502824,2025-05-07 23:38:26,2,Wallet,Delivered,Delhi,2033.26,1648,385.26
723080,108001,502992,2025-03-06 23:19:35,4,UPI,Delivered,Hyderabad,8714.96,5856,2858.959999999999
723081,112694,500880,2025-12-11 05:09:48,2,Cash,Delivered,Chennai,5649.84,4156,1493.8400000000001
723082,101045,502295,2024-02-23 10:52:43,4,Card,Delivered,Pune,11251.88,8424,2827.879999999999
723083,103386,503240,2024-08-06 05:50:08,3,Cash,Cancelled,Mumbai,2200.68,1626,574.6799999999998
723084,107982,501584,2025-02-23 11:39:26,1,Wallet,Returned,Kolkata,2091.36,1670,421.3600000000001
723085,101790,500429,2025-04-13 18:37:17,4,Wallet,Delivered,Chennai,6372.2,5000,1372.1999999999998
723086,115392,500090,2024-07-04 10:08:22,4,Wallet,Delivered,Hyderabad,2451.6,1936,515.5999999999999
723087,101569,500734,2025-02-25 12:18:59,4,Cash,Returned,Chennai,9942.04,6696,3246.040000000001
723088,116461,501996,2024-08-15 23:22:25,3,Card,Delivered,Kolkata,3408.96,2484,924.96
723089,100801,500550,2025-07-02 20:26:24,4,UPI,Cancelled,Mumbai,3321.2,2508,813.1999999999998
723090,113491,500770,2025-04-01 00:09:15,2,Card,Delivered,Mumbai,4117.2,3360,757.1999999999998
723091,107475,500791,2024-01-22 21:19:12,3,Card,Delivered,Delhi,4094.5499999999997,2751,1343.5499999999997
723092,115896,502607,2025-09-30 18:55:54,3,Wallet,Cancelled,Pune,983.0699999999999,720,263.06999999999994
723093,103336,500087,2025-01-11 08:52:20,4,Wallet,Delivered,Hyderabad,2521.72,1712,809.7199999999998
723094,109163,502236,2024-03-06 20:52:18,1,Cash,Delivered,Hyderabad,623.19,504,119.19000000000005
723095,105444,502251,2024-05-18 06:24:10,3,Card,Delivered,Kolkata,10975.89,7353,3622.8899999999994
723096,116935,503020,2025-08-02 20:30:20,3,UPI,Delivered,Hyderabad,9496.47,7356,2140.4699999999993
723097,101265,501003,2024-07-18 03:30:52,3,Card,Cancelled,Delhi,2410.98,1830,580.98
723098,100415,500065,2024-07-20 05:08:44,3,UPI,Delivered,Mumbai,1704.63,1173,531.6300000000001
